SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
AEGISCHEM,EQ,07-OCT-2015,90.05,90.9,93.65,89.1,91.5,91.55,0,285358,26349669.8,0,0,0
AFL,EQ,07-OCT-2015,73.3,74.7,77.5,71.1,75.4,75.75,0,56264,4285185.05,0,0,0
AGARIND,EQ,07-OCT-2015,91,92,94.75,91,93,92.8,0,11548,1066175.95,0,0,0
AGCNET,EQ,07-OCT-2015,98.35,97.2,99.8,96.65,97.75,97.35,0,7961,779168.35,0,0,0
AGRITECH,EQ,07-OCT-2015,5.15,5.55,5.65,5.55,5.6,5.6,0,350,1961,0,0,0
AGRODUTCH,EQ,07-OCT-2015,4,4.4,4.6,3.5,3.8,3.8,0,29565,117497.9,0,0,0
AHLEAST,EQ,07-OCT-2015,145,146,148.9,143.2,145,145.3,0,614,89661.5,0,0,0
AHLUCONT,EQ,07-OCT-2015,258.05,260.9,260.9,255,260,260,0,32249,8356629.2,0,0,0
AHLWEST,EQ,07-OCT-2015,120,117,117,112.25,115,115,0,179,20569.6,0,0,0
AIAENG,EQ,07-OCT-2015,970.6,974.05,1019,963.5,976.5,972.5,0,21973,21535197.35,0,0,0
AICHAMP,BE,07-OCT-2015,14.85,15.55,15.55,14.25,14.25,14.9,0,510,7924,0,0,0
AIL,EQ,07-OCT-2015,632.65,639,640.45,627.2,635,634.95,0,115356,73260992.6,0,0,0
AJANTPHARM,EQ,07-OCT-2015,1523.1,1518,1531.75,1500,1508,1510.9,0,97812,148029158.35,0,0,0
AJMERA,EQ,07-OCT-2015,111.8,111.95,118.8,110.85,117,117,0,174794,20310403.25,0,0,0
AKSHOPTFBR,EQ,07-OCT-2015,16.8,16.9,17.2,16.6,17.05,16.95,0,1417841,24021299.1,0,0,0
AKZOINDIA,EQ,07-OCT-2015,1393.2,1419.95,1419.95,1390,1390.1,1395.6,0,3620,5060628.95,0,0,0
ALANKIT,EQ,07-OCT-2015,52.25,52.3,54.25,50,53.35,52.9,0,652360,34887628.65,0,0,0
ALBK,EQ,07-OCT-2015,77.45,77.45,78.7,77.1,78.15,77.95,0,2888302,225366880.75,0,0,0
ALCHEM,EQ,07-OCT-2015,20.75,21.2,22.9,21.15,22.55,22.75,0,17734,393913.55,0,0,0
ALEMBICLTD,EQ,07-OCT-2015,43.65,43.95,43.95,42.65,42.75,42.95,0,288426,12500151.25,0,0,0
ALICON,EQ,07-OCT-2015,366.15,367,375.1,364.5,368.5,365.95,0,2190,811809.5,0,0,0
ALKALI,EQ,07-OCT-2015,39.8,39.55,40.3,39.05,39.7,39.5,0,3700,146943.9,0,0,0
ALKYLAMINE,EQ,07-OCT-2015,306.75,307,309,305,307.25,307.25,0,1372,422105.65,0,0,0
ALLCARGO,EQ,07-OCT-2015,310.15,315,324.7,314.95,317.6,316.55,0,410610,131271405.8,0,0,0
ALLSEC,EQ,07-OCT-2015,66.25,65.55,65.55,63,64.2,63.45,0,31990,2050448.6,0,0,0
ALMONDZ,EQ,07-OCT-2015,9.5,9.5,9.85,9.5,9.5,9.5,0,3568,34097.85,0,0,0
ALOKTEXT,EQ,07-OCT-2015,6.4,6.5,6.95,6.3,6.95,6.85,0,8694106,57973786.15,0,0,0
ALPA,BE,07-OCT-2015,23.45,24.6,24.6,24.6,24.6,24.6,0,5031,123762.6,0,0,0
ALPHAGEO,EQ,07-OCT-2015,519.25,524.95,549.9,520.85,537,535.35,0,59598,32219607.3,0,0,0
ALPSINDUS,EQ,07-OCT-2015,4.5,4.4,4.7,4.4,4.65,4.65,0,15300,70055,0,0,0
ALSTOMT&D,EQ,07-OCT-2015,545.35,541,554.7,526.55,530.05,531.25,0,28951,15607107.9,0,0,0
AMARAJABAT,EQ,07-OCT-2015,1046.6,1048.95,1048.95,1015,1025,1028.65,0,213311,220243356.85,0,0,0
AMBIKCO,EQ,07-OCT-2015,840.2,845.05,849,832.05,840,841.5,0,4822,4050165.5,0,0,0
AMBUJACEM,EQ,07-OCT-2015,209.8,210.1,210.15,207.65,208.3,209.15,0,1205766,252413118.75,0,0,0
AMDIND,EQ,07-OCT-2015,25.85,26,26.3,25.65,26.3,26.3,0,547,14204.8,0,0,0
AMRUTANJAN,EQ,07-OCT-2015,442.25,436,450,436,438.05,438.6,0,7198,3192869.3,0,0,0
AMTEKAUTO,EQ,07-OCT-2015,46.25,46.95,47.9,44.65,45.65,45.75,0,9159486,423247451,0,0,0
AMTL,EQ,07-OCT-2015,18.95,18.5,18.9,18.5,18.9,18.9,0,390,7255,0,0,0
ANANTRAJ,EQ,07-OCT-2015,35.8,36.05,37.6,35.95,37.1,37.1,0,1101245,40713491.6,0,0,0
ANDHRABANK,EQ,07-OCT-2015,68.65,68.9,69.5,68.2,68.6,68.7,0,1875083,129095549,0,0,0
ANDHRACEMT,EQ,07-OCT-2015,6.35,6.65,6.65,6.65,6.65,6.65,0,182191,1211570.15,0,0,0
ANDHRSUGAR,EQ,07-OCT-2015,96.8,97.7,104,96,99.45,99.3,0,47207,4761422.15,0,0,0
ANGIND,EQ,07-OCT-2015,38,38,38.8,36.5,37.3,36.85,0,73773,2784655.5,0,0,0
ANIKINDS,BE,07-OCT-2015,27.5,28,28,28,28,28,0,5662,158536,0,0,0
ANKITMETAL,EQ,07-OCT-2015,2,2.1,2.1,2.1,2.1,2.1,0,14953,31401.3,0,0,0
ANSALAPI,EQ,07-OCT-2015,18.35,18.8,19.7,18.35,19.25,19.1,0,211046,4054457.25,0,0,0
ANSALHSG,EQ,07-OCT-2015,23.45,23.85,24,23.5,23.8,23.75,0,18762,447137.1,0,0,0
ANTGRAPHIC,BE,07-OCT-2015,0.1,0.1,0.1,0.1,0.1,0.1,0,20000,2000,0,0,0
APARINDS,EQ,07-OCT-2015,425.7,424,433,421,421.2,423.5,0,4496,1917103.35,0,0,0
APCOTEXIND,EQ,07-OCT-2015,265.05,262.25,265,260.45,262.4,261.55,0,1559,409391.9,0,0,0
APLAPOLLO,EQ,07-OCT-2015,519.3,524.95,534,520.95,525.75,524.2,0,15200,8017324.15,0,0,0
APLLTD,EQ,07-OCT-2015,739,742,746.65,725.5,730.05,730.65,0,95872,70244322.95,0,0,0
APOLLOHOSP,EQ,07-OCT-2015,1499,1490,1515.9,1471,1480,1479.7,0,193207,287326623.75,0,0,0
APOLLOTYRE,EQ,07-OCT-2015,195.55,196.1,198.5,193.2,195.2,194.55,0,1884280,368376401.8,0,0,0
APOLSINHOT,BE,07-OCT-2015,179.55,183,183,183,183,183,0,965,176595,0,0,0
APTECHT,EQ,07-OCT-2015,64.85,65.1,67.9,64.35,65,65.1,0,824679,54657093.1,0,0,0
ARCHIDPLY,EQ,07-OCT-2015,43.85,44.4,45,43.5,43.55,44.1,0,41031,1825826.75,0,0,0
ARCHIES,EQ,07-OCT-2015,26.75,27.75,30.4,26.75,29.1,29.25,0,538154,15468408.85,0,0,0
ARCOTECH,EQ,07-OCT-2015,378.9,389.65,389.65,374.45,379.95,378.95,0,97868,36976771.85,0,0,0
ARIES,EQ,07-OCT-2015,95.3,95.3,97.45,93.7,97.4,96.4,0,18839,1813282.4,0,0,0
ARIHANT,EQ,07-OCT-2015,36,32.7,37.4,32.7,36.95,34.7,0,765,26094.05,0,0,0
AROGRANITE,EQ,07-OCT-2015,47.7,48.05,50,48.05,48.5,48.5,0,1240,60910.1,0,0,0
ARROWCOAT,EQ,07-OCT-2015,557.4,562,562,528.65,546.2,536.9,0,12697,6893299.4,0,0,0
ARROWTEX,EQ,07-OCT-2015,23.75,23.6,28.5,23.6,28.5,28.5,0,351803,9819068.35,0,0,0
ARSHIYA,EQ,07-OCT-2015,29.5,29.8,30,28.3,29.4,29.6,0,174217,5140561.95,0,0,0
ARSSINFRA,EQ,07-OCT-2015,33.5,34.25,35.75,33,35.25,34.8,0,183671,6399647.8,0,0,0
ARVIND,EQ,07-OCT-2015,283.4,285,288.5,282,287.05,286.75,0,2112083,603384249.5,0,0,0
ARVINDREM,BZ,07-OCT-2015,11.05,11.35,11.35,10.65,11,11.05,0,73794,810416.85,0,0,0
ARVINFRA,EQ,07-OCT-2015,77.25,79.9,80,73.4,73.4,73.4,0,774684,59237209.5,0,0,0
ASAHIINDIA,EQ,07-OCT-2015,151.25,152,156,149.15,154,153.45,0,24226,3724138.2,0,0,0
ASAHISONG,EQ,07-OCT-2015,126.95,129,130.2,125.65,128.9,127.6,0,5914,756645.2,0,0,0
ASAL,EQ,07-OCT-2015,38,38,38,37.05,37.1,37.1,0,500,18657.5,0,0,0
ASHAPURMIN,EQ,07-OCT-2015,52.25,54,56.5,53.85,54.85,55,0,256559,14033124.95,0,0,0
ASHIANA,EQ,07-OCT-2015,180.75,181.9,182.2,178.05,178.1,179,0,17967,3226859.3,0,0,0
ASHIMASYN,EQ,07-OCT-2015,11.65,11.55,12.4,11.55,11.95,12.4,0,12075,143176.95,0,0,0
ASHOKA,EQ,07-OCT-2015,166.2,167.7,169.7,165.8,165.8,166.6,0,119722,20048099.2,0,0,0
ASHOKLEY,EQ,07-OCT-2015,94.35,94.5,94.5,92.8,92.85,93.05,0,16386172,1531065552.3,0,0,0
ASIANHOTNR,EQ,07-OCT-2015,119.8,118.15,126.05,118.15,124,123.35,0,2034,251121.55,0,0,0
ASIANPAINT,EQ,07-OCT-2015,853.7,855,868,852.2,864.6,865.05,0,983606,847793097.25,0,0,0
ASIANTILES,EQ,07-OCT-2015,128.9,130.5,132,127.2,127.2,127.75,0,26928,3497811.35,0,0,0
ASSAMCO,EQ,07-OCT-2015,3.25,3.25,3.4,3.15,3.2,3.2,0,307744,1002803.6,0,0,0
ASTEC,EQ,07-OCT-2015,242.3,243.05,246,238,238.6,239,0,90089,21824678.4,0,0,0
ASTRAL,EQ,07-OCT-2015,424.7,423.55,423.7,417.3,420,421.7,0,10315,4340948.7,0,0,0
ASTRAMICRO,EQ,07-OCT-2015,114.95,115.8,117.4,114.25,115.3,115.2,0,159835,18497261.2,0,0,0
ASTRAZEN,EQ,07-OCT-2015,1180.6,1180.95,1197.9,1175.85,1190,1184.8,0,6995,8278576.4,0,0,0
ATFL,EQ,07-OCT-2015,610.9,614.95,615.7,603.15,608.2,608.25,0,1903,1162104.6,0,0,0
ATLANTA,EQ,07-OCT-2015,32.4,32.95,33.45,32.2,32.85,32.8,0,39509,1304361.25,0,0,0
ATLASCYCLE,EQ,07-OCT-2015,211.5,211.5,213,209.4,211,211.35,0,7572,1602538.3,0,0,0
ATNINTER,EQ,07-OCT-2015,0.35,0.3,0.3,0.3,0.3,0.3,0,1200,360,0,0,0
ATUL,EQ,07-OCT-2015,1589.3,1592,1618,1580,1595.15,1591.5,0,21246,33927578.85,0,0,0
ATULAUTO,EQ,07-OCT-2015,455.75,455.7,460,445.5,447.9,448.3,0,32486,14664283.7,0,0,0
AURIONPRO,EQ,07-OCT-2015,222,219.05,229,219,221.8,221.3,0,50992,11446821.8,0,0,0
AUROPHARMA,EQ,07-OCT-2015,755.15,750,762,740.5,746.85,744.6,0,2177176,1631834346.8,0,0,0
AUSOMENT,EQ,07-OCT-2015,23.95,24,25.5,23.95,24,24,0,1800,44073.75,0,0,0
AUSTRAL,EQ,07-OCT-2015,0.5,0.45,0.5,0.45,0.45,0.45,0,79435,37566.3,0,0,0
AUTOAXLES,EQ,07-OCT-2015,683.35,713,713,683,693.5,693.55,0,396,277054.7,0,0,0
AUTOIND,EQ,07-OCT-2015,49.5,49,51.3,49,50.5,50.65,0,33633,1705181.45,0,0,0
AUTOLITIND,EQ,07-OCT-2015,60.55,61.25,65.2,59.9,62.85,62.35,0,46073,2909315.65,0,0,0
AVANTIFEED,EQ,07-OCT-2015,3272.45,3321,3326.4,3100,3291.4,3290.45,0,4733,15573332.05,0,0,0
AVTNPL,EQ,07-OCT-2015,30.9,31.45,31.9,30.55,31.35,31.2,0,39664,1233307.75,0,0,0
AXISBANK,EQ,07-OCT-2015,506.4,503.25,509.8,495,498.4,496.8,0,11251639,5646895996.35,0,0,0
AXISCADES,EQ,07-OCT-2015,281,280.1,291.4,277.5,287,287.9,0,289041,82408526.8,0,0,0
AXISGOLD,EQ,07-OCT-2015,2398.25,2418,2418,2380,2388,2391.3,0,596,1423765.8,0,0,0
BAFNAPHARM,EQ,07-OCT-2015,27.1,27.6,31,26.3,29.35,29.05,0,123864,3585322.25,0,0,0
BAGFILMS,EQ,07-OCT-2015,2.5,2.6,2.85,2.5,2.7,2.8,0,138029,376709.7,0,0,0
BAJAJ-AUTO,EQ,07-OCT-2015,2376.75,2371.1,2465,2354.05,2465,2451.8,0,297092,720975630.25,0,0,0
BAJAJCORP,EQ,07-OCT-2015,463.45,464.25,464.25,440.25,442,442.55,0,552343,249045813.25,0,0,0
BAJAJELEC,EQ,07-OCT-2015,248.05,249.4,249.4,246,246.3,247,0,110700,27359149.05,0,0,0
BAJAJFINSV,EQ,07-OCT-2015,1781.95,1792.1,1805,1767,1773,1773.25,0,40564,72233943.65,0,0,0
BAJAJHIND,EQ,07-OCT-2015,16.5,16.65,18.6,16.55,18.1,18.25,0,10742373,191664012.5,0,0,0
BAJAJHLDNG,EQ,07-OCT-2015,1586.25,1592.95,1619,1580,1583,1583.75,0,39542,63077090.55,0,0,0
BAJFINANCE,EQ,07-OCT-2015,5165.4,5165,5200.05,5087.15,5111.7,5120.1,0,59006,303486382.7,0,0,0
BALAJITELE,EQ,07-OCT-2015,97.45,97,99.9,96.05,96.2,96.45,0,149533,14564632.8,0,0,0
BALAMINES,EQ,07-OCT-2015,130.75,132,135.7,130,132,131.75,0,10331,1369823.35,0,0,0
BALKRISIND,EQ,07-OCT-2015,668.9,662.05,665.75,654.5,655,660.15,0,40222,26448570.45,0,0,0
BALLARPUR,EQ,07-OCT-2015,14.8,14.8,16.45,14.75,16.35,16.15,0,1707866,27089484.7,0,0,0
BALMLAWRIE,EQ,07-OCT-2015,575.6,573,582.25,569,575,574.3,0,17746,10214608.6,0,0,0
BALPHARMA,EQ,07-OCT-2015,75.05,74,76.5,73.2,75,75.1,0,22664,1700641.95,0,0,0
BALRAMCHIN,EQ,07-OCT-2015,59.3,59.9,63.5,59.6,60.75,61.5,0,2460353,152588881.1,0,0,0
BANARBEADS,EQ,07-OCT-2015,29.5,33.65,33.65,30,31.3,31.9,0,10446,325604.6,0,0,0
BANARISUG,EQ,07-OCT-2015,818.4,815,890,815,847.7,849.15,0,6262,5347879.9,0,0,0
BANCOINDIA,EQ,07-OCT-2015,127.35,127.55,127.75,125.1,125.8,125.65,0,23375,2946509.9,0,0,0
BANKBARODA,EQ,07-OCT-2015,184.35,184.2,187,183.55,187,186.35,0,4487908,833602343.4,0,0,0
BANKBEES,EQ,07-OCT-2015,1774.85,1764.7,1779.8,1759.62,1775.6,1774.7,0,1647,2919198.28,0,0,0
BANKINDIA,EQ,07-OCT-2015,141.85,142.2,146.4,140.65,146,145.85,0,3387725,489940646.5,0,0,0
BANSWRAS,EQ,07-OCT-2015,80,79.95,82.75,78.35,82.75,82.7,0,1302,104022.55,0,0,0
BARTRONICS,EQ,07-OCT-2015,9.25,9.4,9.95,9.1,9.7,9.55,0,62118,587752.1,0,0,0
BASF,EQ,07-OCT-2015,1108.35,1117.95,1118,1085,1107,1099.25,0,5229,5748000.3,0,0,0
BASML,EQ,07-OCT-2015,186.65,186.5,191,186.05,190,190.5,0,548,103314.25,0,0,0
BATAINDIA,EQ,07-OCT-2015,1098.95,550.8,562.65,546,547.5,549.75,0,230255,127596329.8,0,0,0
BAYERCROP,EQ,07-OCT-2015,3644.3,3688,3688,3650.05,3671.1,3670.75,0,4370,16028598.25,0,0,0
BBL,EQ,07-OCT-2015,610.95,601.05,620,592,603.5,606.9,0,2170,1318819.55,0,0,0
BBTC,EQ,07-OCT-2015,487.6,489.9,492,479,482.5,482.95,0,42742,20750271.9,0,0,0
BDR,IT,07-OCT-2015,102,102,102,102,0.0,102,0,16667,1700034,0,0,0
BEARDSELL,EQ,07-OCT-2015,55,52.25,53.95,52.25,53.95,53.95,0,29,1522.05,0,0,0
BEDMUTHA,EQ,07-OCT-2015,13,12.9,13.15,12.45,12.95,12.95,0,3994,51700.4,0,0,0
BEL,EQ,07-OCT-2015,1188.55,1188,1215,1171.15,1204.25,1203.65,0,319181,383024106.6,0,0,0
BEML,EQ,07-OCT-2015,1280.75,1276,1292.7,1259.05,1265,1268.15,0,142071,181115177.6,0,0,0
BEPL,EQ,07-OCT-2015,15,15.3,15.3,14.95,14.95,15,0,72927,1096469.85,0,0,0
BERGEPAINT,EQ,07-OCT-2015,222.45,223.9,225,219.7,222.65,222.65,0,107627,23996373.55,0,0,0
BFINVEST,EQ,07-OCT-2015,126.6,126.9,132.2,125.4,128,127.9,0,43065,5541475.35,0,0,0
BFUTILITIE,EQ,07-OCT-2015,476.6,478.5,500.8,475.5,491.6,492.05,0,601987,295595605.1,0,0,0
BGLOBAL,BE,07-OCT-2015,3.6,3.75,3.75,3.45,3.45,3.55,0,2000,7150.3,0,0,0
BGRENERGY,EQ,07-OCT-2015,112.05,112.6,116,111.5,115.6,114.9,0,219181,25091333.5,0,0,0
BHAGYNAGAR,EQ,07-OCT-2015,19,18.8,20.5,18.2,19.3,19.3,0,27707,541710.95,0,0,0
BHARATFORG,EQ,07-OCT-2015,931.95,931,938.4,922.1,930,931.85,0,788507,733998523.6,0,0,0
BHARATGEAR,EQ,07-OCT-2015,89.3,91.85,92.9,89.95,92.9,92.2,0,21783,1998577,0,0,0
BHARATRAS,EQ,07-OCT-2015,913.5,903,929,903,929,929,0,28,25569,0,0,0
BHARTIARTL,EQ,07-OCT-2015,348.85,348.85,348.95,340.35,343.3,342.65,0,3276629,1122345709.55,0,0,0
BHEL,EQ,07-OCT-2015,197.75,197.95,203.25,197.4,202.5,202.75,0,3893731,780354790.65,0,0,0
BHUSANSTL,EQ,07-OCT-2015,44.75,45,48.25,44.5,46.4,46.5,0,872578,40621816.9,0,0,0
BIL,EQ,07-OCT-2015,578.75,585,610,580,598,601.1,0,54421,32496085.65,0,0,0
BILENERGY,EQ,07-OCT-2015,0.85,0.8,0.95,0.8,0.95,0.95,0,13850,12367.65,0,0,0
BINANIIND,EQ,07-OCT-2015,74.8,76,77.3,73.5,76.8,76.35,0,28893,2188059.75,0,0,0
BINDALAGRO,EQ,07-OCT-2015,29.2,29.9,30.65,28.5,30.65,30.65,0,50775,1519082.75,0,0,0
BIOCON,EQ,07-OCT-2015,449,449,452.8,444.05,444.2,445.3,0,211037,94343631.1,0,0,0
BIRLACORPN,EQ,07-OCT-2015,450.45,451,455.9,446.6,446.6,447.2,0,11217,5025924.35,0,0,0
BIRLACOT,EQ,07-OCT-2015,0.05,0.05,0.05,0.05,0.05,0.05,0,519660,25983,0,0,0
BIRLAERIC,BE,07-OCT-2015,45.3,44.5,45.1,43.5,44.1,44.05,0,4815,212984.5,0,0,0
BIRLAMONEY,EQ,07-OCT-2015,22.5,22.95,22.95,22.4,22.6,22.6,0,15667,353671,0,0,0
BLBLIMITED,EQ,07-OCT-2015,3.8,3.95,3.95,3.95,3.95,3.95,0,1000,3950,0,0,0
BLISSGVS,EQ,07-OCT-2015,201.95,202.3,210.5,202.3,205.35,205.85,0,1080391,223735362.3,0,0,0
BLKASHYAP,EQ,07-OCT-2015,10.25,10.45,12.3,9.55,11.1,10.95,0,286121,3205626.1,0,0,0
BLUEBLENDS,EQ,07-OCT-2015,17.35,17.05,17.05,17.05,17.05,17.05,0,101,1722.05,0,0,0
BLUEDART,EQ,07-OCT-2015,7437.9,7500,7579.95,7336,7379.95,7376,0,4503,33408432.05,0,0,0
BLUESTARCO,EQ,07-OCT-2015,343.55,342.1,351,340,343,341.95,0,20253,7015584.25,0,0,0
BLUESTINFO,EQ,07-OCT-2015,199.35,197.05,204.8,197.05,201.85,201.1,0,23663,4784897.05,0,0,0
BODALCHEM,EQ,07-OCT-2015,34.7,34.7,36.3,34.55,35.6,35.6,0,217712,7729363.4,0,0,0
BOMDYEING,EQ,07-OCT-2015,68.35,68.65,71,67.4,69.6,69.75,0,2113062,146148878.75,0,0,0
BOSCHLTD,EQ,07-OCT-2015,20708.5,20894,21480,20650.05,21399,21423.8,0,45607,961467442.5,0,0,0
BPCL,EQ,07-OCT-2015,875.65,875,881.1,855,864.15,863.55,0,1558282,1350460634.9,0,0,0
BPL,EQ,07-OCT-2015,31.1,31,36.9,30.75,35.65,35.95,0,724552,24924639.05,0,0,0
BRFL,EQ,07-OCT-2015,134.5,137.9,149,133.1,146.55,148,0,318106,45950498.05,0,0,0
BRIGADE,EQ,07-OCT-2015,155.75,155.85,160.3,154,155,155.3,0,71511,11289971.2,0,0,0
BRITANNIA,EQ,07-OCT-2015,3254.4,3260.2,3300,3216.6,3243.9,3236.05,0,169881,554334024.8,0,0,0
BROOKS,EQ,07-OCT-2015,81.7,83.2,85.75,78.05,78.5,78.55,0,472517,39018885.4,0,0,0
BSELINFRA,EQ,07-OCT-2015,2.05,2.1,2.1,2,2.05,2.05,0,7815,16120.75,0,0,0
BSL,EQ,07-OCT-2015,45.8,45.6,46.9,45.6,45.7,45.85,0,3625,167030.6,0,0,0
BSLCAP19RG,MF,07-OCT-2015,10.21,11.23,11.23,11.23,11.23,11.23,0,1,11.23,0,0,0
BSLGOLDETF,EQ,07-OCT-2015,2393.1,2437,2439,2386.15,2390.25,2390.25,0,44,105756.25,0,0,0
BSLIMITED,EQ,07-OCT-2015,22.95,23.6,23.6,23,23.4,23.25,0,172343,4012429.05,0,0,0
BSLNIFTY,EQ,07-OCT-2015,88.9,87.9,87.9,82.15,87.89,86.29,0,152,13042.35,0,0,0
BURNPUR,EQ,07-OCT-2015,8.65,8.7,9.7,8.7,9.5,9.35,0,525412,4932287.55,0,0,0
BUTTERFLY,EQ,07-OCT-2015,153.4,152.65,156.7,151.05,153.75,154.75,0,5636,875670.15,0,0,0
BVCL,EQ,07-OCT-2015,16.4,15.95,16.8,15.8,16.6,16.35,0,8497,138436.75,0,0,0
BYKE,EQ,07-OCT-2015,163.75,163.6,165.25,162,163,162.85,0,85971,14049017.85,0,0,0
CADILAHC,EQ,07-OCT-2015,425.65,425.8,430.65,420,423,423.2,0,657983,279769052.55,0,0,0
CAIRN,EQ,07-OCT-2015,158.8,161,169,161,167.6,166.9,0,3982555,659839725.4,0,0,0
CAMLINFINE,EQ,07-OCT-2015,110.05,110.85,111.8,105,105.5,105.8,0,506616,54812711.15,0,0,0
CANBK,EQ,07-OCT-2015,296.65,296.5,303.85,296,300.6,299.75,0,2766233,832537164,0,0,0
CANDC,EQ,07-OCT-2015,19.8,19.45,19.45,17.85,17.85,17.85,0,284417,5153182.35,0,0,0
CANFINHOME,EQ,07-OCT-2015,948.85,955,959.35,941.5,946,948.3,0,71080,67499612.85,0,0,0
CANTABIL,EQ,07-OCT-2015,57.25,57.85,58,56.15,57.5,56.9,0,1486,84934.9,0,0,0
CAPF,EQ,07-OCT-2015,382.15,386,388.75,378.55,388,384.7,0,43388,16624002.35,0,0,0
CAPLIPOINT,EQ,07-OCT-2015,1514.1,1506.1,1550,1491.25,1508,1504,0,19768,30087027.85,0,0,0
CARBORUNIV,EQ,07-OCT-2015,158.6,159.05,161,157.35,159.9,159.25,0,106661,16996377.45,0,0,0
CAREERP,EQ,07-OCT-2015,130.55,134.7,137,132.05,133.35,134,0,33669,4519094.3,0,0,0
CARERATING,EQ,07-OCT-2015,1169.05,1175,1200,1155,1175,1176,0,104175,122666120.75,0,0,0
CASTEXTECH,EQ,07-OCT-2015,19,18.05,18.05,18.05,18.05,18.05,0,178240,3217232,0,0,0
CASTROLIND,EQ,07-OCT-2015,450.9,450.5,457.8,448.3,457,455.6,0,135480,61652912.5,0,0,0
CCCL,EQ,07-OCT-2015,3.4,3.5,3.55,3.25,3.3,3.35,0,161509,539192.35,0,0,0
