SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
5PAISA, EQ, 09-Oct-2025, 347.65, 349.50, 354.00, 345.00, 345.00, 345.25, 346.48, 24767, 85.81, 1526, 14941, 60.33
601GS2030, GS, 09-Oct-2025, 100.50, 99.50, 99.50, 99.01, 99.50, 99.50, 99.34, 300, 0.30, 3, 200, 66.67
63MOONS, EQ, 09-Oct-2025, 857.60, 861.00, 863.25, 847.05, 849.80, 849.45, 854.65, 54117, 462.51, 3784, 28365, 52.41
648GS2035, GS, 09-Oct-2025, 100.00, 99.25, 100.00, 99.25, 99.50, 99.50, 99.56, 800, 0.80, 5, 400, 50.00
654GS2032, GS, 09-Oct-2025, 101.25, 102.00, 102.00, 102.00, 102.00, 102.00, 102.00, 100, 0.10, 1, 100, 100.00
664GS2035, GS, 09-Oct-2025, 98.00, 99.81, 99.81, 99.81, 99.81, 99.81, 99.81, 3, 0.00, 1, 3, 100.00
667GS2035, GS, 09-Oct-2025, 102.89, 100.31, 103.50, 100.31, 102.80, 103.19, 103.15, 6967, 7.19, 11, 3487, 50.05
667GS2050, GS, 09-Oct-2025, 96.25, 95.80, 96.05, 95.70, 96.05, 96.05, 95.70, 20200, 19.33, 6, 20200, 100.00
668GS2040, GS, 09-Oct-2025, 99.40, 98.00, 98.00, 98.00, 98.00, 98.00, 98.00, 500, 0.49, 1, 500, 100.00
675GS2029, GS, 09-Oct-2025, 106.00, 111.30, 111.30, 111.30, 111.30, 111.30, 111.30, 1, 0.00, 1, 1, 100.00
676GS2061, GS, 09-Oct-2025, 95.15, 95.13, 95.13, 94.50, 95.10, 94.71, 94.63, 12872, 12.18, 20, 12872, 100.00
679GS2031, GS, 09-Oct-2025, 104.20, 103.16, 104.20, 103.16, 104.20, 104.20, 103.17, 101, 0.10, 3, 101, 100.00
679GS2034, GS, 09-Oct-2025, 102.00, 100.98, 102.00, 100.98, 102.00, 102.00, 101.90, 1000, 1.02, 2, 1000, 100.00
679GS2034A, GS, 09-Oct-2025, 97.02, 98.00, 98.00, 98.00, 98.00, 98.00, 98.00, 100, 0.10, 1, 100, 100.00
68GS2060, GS, 09-Oct-2025, 96.98, 96.99, 96.99, 95.90, 96.97, 96.97, 95.95, 104, 0.10, 6, 104, 100.00
690GS2065, GS, 09-Oct-2025, 100.69, 99.90, 100.45, 99.90, 100.45, 100.45, 100.41, 24061, 24.16, 13, 22882, 95.10
692GS2039, GS, 09-Oct-2025, 103.50, 102.50, 103.50, 102.00, 103.50, 102.14, 102.15, 17009, 17.37, 4, 17000, 99.95
695GS2061, GS, 09-Oct-2025, 99.00, 99.00, 99.00, 99.00, 99.00, 99.00, 99.00, 150, 0.15, 1, 150, 100.00
697GR2034, GS, 09-Oct-2025, 99.00, 98.00, 98.00, 98.00, 98.00, 98.00, 98.00, 100, 0.10, 1, 100, 100.00
698GR2054, GS, 09-Oct-2025, 95.08, 95.08, 95.08, 95.08, 95.08, 95.08, 95.08, 100, 0.10, 1, 100, 100.00
699GS2026, GS, 09-Oct-2025, 103.50, 103.50, 103.52, 103.50, 103.51, 103.51, 103.51, 4701, 4.87, 3, 4701, 100.00
702GS2027, GS, 09-Oct-2025, 102.53, 103.00, 103.50, 103.00, 103.50, 103.50, 103.27, 1293, 1.34, 4, 1293, 100.00
704GS2029, GS, 09-Oct-2025, 104.50, 104.50, 104.50, 104.00, 104.40, 104.40, 104.20, 5100, 5.31, 3, 5100, 100.00
706GS2028, GS, 09-Oct-2025, 106.10, 102.00, 103.00, 102.00, 103.00, 103.00, 102.70, 16503, 16.95, 8, 16503, 100.00
709GS2054, GS, 09-Oct-2025, 101.23, 100.22, 101.20, 100.22, 100.97, 100.98, 100.93, 86401, 87.20, 21, 86271, 99.85
709GS2074, GS, 09-Oct-2025, 101.00, 101.00, 101.00, 100.81, 101.00, 100.95, 100.98, 29237, 29.52, 15, 29237, 100.00
716GS2050, GS, 09-Oct-2025, 101.01, 104.70, 104.70, 101.00, 101.00, 101.03, 102.20, 1615, 1.65, 6, 1615, 100.00
717GS2028, GS, 09-Oct-2025, 103.10, 103.01, 103.01, 103.01, 103.01, 103.01, 103.01, 1, 0.00, 1, 1, 100.00
718GS2033, GS, 09-Oct-2025, 104.31, 104.00, 105.00, 104.00, 105.00, 104.01, 104.01, 2533, 2.63, 2, 2533, 100.00
718GS2037, GS, 09-Oct-2025, 104.97, 105.00, 105.00, 104.61, 104.61, 104.61, 104.62, 3873, 4.05, 5, 2000, 51.64
71GS2034, GS, 09-Oct-2025, 103.45, 103.00, 103.00, 103.00, 103.00, 103.00, 103.00, 110, 0.11, 1, 110, 100.00
725GS2063, GS, 09-Oct-2025, 103.42, 104.22, 104.22, 103.40, 103.41, 103.41, 103.49, 46775, 48.41, 25, 46774, 100.00
726GS2032, GS, 09-Oct-2025, 104.85, 104.25, 105.00, 104.25, 105.00, 105.00, 104.27, 13396, 13.97, 6, 13396, 100.00
726GS2033, GS, 09-Oct-2025, 105.20, 104.60, 104.60, 104.40, 104.40, 104.40, 104.53, 3050, 3.19, 4, 3050, 100.00
732GS2030, GS, 09-Oct-2025, 106.47, 107.50, 107.50, 107.50, 107.50, 107.50, 107.50, 300, 0.32, 2, 300, 100.00
733GS2026, GS, 09-Oct-2025, 104.50, 103.75, 104.50, 103.75, 103.76, 103.76, 104.25, 502, 0.52, 5, 501, 99.80
734GS2064, GS, 09-Oct-2025, 105.40, 105.60, 105.60, 105.00, 105.00, 105.00, 105.47, 5110, 5.39, 8, 5110, 100.00
736GS2052, GS, 09-Oct-2025, 102.75, 100.70, 103.00, 100.70, 103.00, 103.00, 102.24, 9103, 9.31, 10, 9001, 98.88
737GS2028, GS, 09-Oct-2025, 106.76, 105.60, 106.25, 105.60, 106.25, 106.25, 106.25, 1164, 1.24, 4, 1164, 100.00
738GS2027, GS, 09-Oct-2025, 104.80, 104.81, 105.02, 104.81, 105.02, 105.01, 104.96, 43400, 45.55, 22, 43400, 100.00
73GS2053, GS, 09-Oct-2025, 103.80, 103.50, 103.75, 103.50, 103.75, 103.75, 103.69, 8900, 9.23, 8, 8800, 98.88
741GS2036, GS, 09-Oct-2025, 107.20, 106.95, 106.95, 106.35, 106.40, 106.40, 106.43, 21100, 22.46, 4, 21100, 100.00
746GS2073, GS, 09-Oct-2025, 106.10, 106.01, 106.70, 106.01, 106.45, 106.19, 106.18, 7408, 7.87, 34, 6408, 86.50
74GS2062, GS, 09-Oct-2025, 102.30, 100.00, 102.20, 100.00, 102.20, 102.09, 102.12, 11311, 11.55, 17, 11301, 99.91
754GS2036, GS, 09-Oct-2025, 109.11, 109.11, 109.29, 109.10, 109.21, 109.21, 109.23, 411708, 449.72, 121, 406676, 98.78
763GS2059, GS, 09-Oct-2025, 109.00, 109.00, 109.00, 109.00, 109.00, 109.00, 109.00, 100, 0.11, 1, 100, 100.00
772GS2055, GS, 09-Oct-2025, 111.99, 117.58, 117.58, 117.58, 117.58, 117.58, 117.58, 10, 0.01, 1, 10, 100.00
824GS2027, GS, 09-Oct-2025, 104.00, 108.50, 108.50, 108.50, 108.50, 108.50, 108.50, 10, 0.01, 1, 10, 100.00
92GS2030, GS, 09-Oct-2025, 115.45, 115.00, 115.50, 115.00, 115.00, 115.06, 115.39, 5803, 6.70, 11, 5803, 100.00
A2ZINFRA, BE, 09-Oct-2025, 18.49, 18.40, 18.40, 18.12, 18.40, 18.40, 18.21, 56115, 10.22, 73, -, -
AAATECH, BE, 09-Oct-2025, 101.60, 96.52, 96.52, 96.52, 96.52, 96.52, 96.52, 41521, 40.08, 330, -, -
AADHARHFC, EQ, 09-Oct-2025, 513.25, 515.25, 522.95, 512.10, 512.20, 513.75, 518.21, 364216, 1887.40, 12388, 147092, 40.39
AAKAAR, SM, 09-Oct-2025, 84.90, 85.95, 89.00, 85.50, 88.80, 88.65, 87.16, 19200, 16.73, 12, 17600, 91.67
AAKASH, EQ, 09-Oct-2025, 9.39, 9.50, 9.54, 9.19, 9.19, 9.23, 9.33, 59410, 5.54, 348, 44594, 75.06
AARADHYA, ST, 09-Oct-2025, 167.65, 173.00, 174.90, 170.80, 174.90, 174.40, 173.09, 19200, 33.23, 16, 18000, 93.75
AAREYDRUGS, BE, 09-Oct-2025, 83.00, 82.00, 82.00, 81.34, 81.34, 81.34, 81.63, 9846, 8.04, 45, -, -
AARON, EQ, 09-Oct-2025, 179.14, 177.10, 188.59, 176.01, 188.00, 186.69, 181.22, 20816, 37.72, 848, 11906, 57.20
AARTECH, EQ, 09-Oct-2025, 52.18, 51.54, 53.58, 51.54, 53.00, 52.67, 52.70, 20950, 11.04, 604, 12563, 59.97
AARTIDRUGS, EQ, 09-Oct-2025, 504.85, 510.00, 521.10, 503.60, 507.00, 508.40, 511.56, 246631, 1261.67, 14108, 98945, 40.12
AARTIIND, EQ, 09-Oct-2025, 375.25, 375.20, 381.95, 373.10, 381.20, 380.50, 377.01, 381620, 1438.75, 13164, 193155, 50.61
AARTIPHARM, EQ, 09-Oct-2025, 837.75, 837.80, 855.05, 830.85, 835.35, 834.75, 840.53, 154061, 1294.93, 14855, 66450, 43.13
AARTISURF, EQ, 09-Oct-2025, 462.25, 460.25, 467.95, 460.10, 463.80, 461.60, 462.48, 3730, 17.25, 299, 1960, 52.55
AARVEEDEN, BE, 09-Oct-2025, 153.39, 151.00, 161.05, 151.00, 155.52, 156.10, 156.83, 13087, 20.52, 113, -, -
AARVI, EQ, 09-Oct-2025, 123.42, 123.33, 124.04, 122.82, 123.05, 123.54, 123.17, 2672, 3.29, 112, 2099, 78.56
AATMAJ, SM, 09-Oct-2025, 20.05, 20.05, 20.05, 20.05, 20.05, 20.05, 20.05, 2000, 0.40, 1, 2000, 100.00
AAVAS, EQ, 09-Oct-2025, 1667.90, 1663.70, 1663.70, 1616.00, 1628.90, 1624.30, 1633.45, 105747, 1727.32, 16912, 54481, 51.52
ABAN, BE, 09-Oct-2025, 40.19, 40.50, 40.79, 40.00, 40.11, 40.35, 40.35, 29863, 12.05, 222, -, -
ABB, EQ, 09-Oct-2025, 5128.50, 5120.00, 5162.00, 5075.00, 5151.00, 5146.50, 5114.80, 212517, 10869.82, 19691, 108080, 50.86
ABBOTINDIA, EQ, 09-Oct-2025, 29925.00, 29925.00, 30090.00, 29610.00, 29700.00, 29690.00, 29771.72, 4723, 1406.12, 2110, 3194, 67.63
ABCAPITAL, EQ, 09-Oct-2025, 295.25, 296.90, 299.00, 294.95, 298.10, 297.95, 297.30, 2420997, 7197.70, 22886, 1012732, 41.83
ABCOTS, EQ, 09-Oct-2025, 429.00, 442.05, 444.50, 429.85, 438.60, 438.25, 437.98, 17580, 77.00, 900, 1540, 8.76
ABDL, EQ, 09-Oct-2025, 550.60, 552.55, 553.25, 542.15, 545.00, 545.05, 546.82, 154486, 844.77, 7728, 63811, 41.31
ABFRL, EQ, 09-Oct-2025, 84.81, 85.00, 85.60, 84.25, 84.30, 84.57, 84.88, 2239381, 1900.88, 15787, 1061157, 47.39
ABGSEC, EQ, 09-Oct-2025, 110.70, 110.70, 111.20, 110.62, 110.65, 110.65, 110.72, 3769, 4.17, 12, 3458, 91.75
ABHAPOWER, ST, 09-Oct-2025, 43.95, 44.00, 44.00, 42.05, 42.70, 42.55, 42.66, 8000, 3.41, 5, 6400, 80.00
ABINFRA, EQ, 09-Oct-2025, 202.63, 206.55, 206.55, 196.81, 198.85, 199.50, 200.39, 36940, 74.03, 1119, 18766, 50.80
ABLBL, EQ, 09-Oct-2025, 139.51, 140.00, 143.83, 138.35, 142.90, 143.27, 141.17, 1530579, 2160.68, 13167, 674982, 44.10
ABMINTLLTD, EQ, 09-Oct-2025, 51.15, 53.99, 56.26, 50.22, 54.41, 55.56, 54.47, 9815, 5.35, 232, 4746, 48.35
ABREL, EQ, 09-Oct-2025, 1609.80, 1609.80, 1638.90, 1581.60, 1610.00, 1610.10, 1606.58, 252000, 4048.58, 23302, 157479, 62.49
ABSLAMC, EQ, 09-Oct-2025, 820.75, 821.50, 823.00, 802.00, 803.95, 804.10, 809.49, 252765, 2046.10, 17351, 160881, 63.65
ABSLBANETF, EQ, 09-Oct-2025, 57.22, 58.94, 58.94, 57.04, 57.43, 57.34, 57.29, 34591, 19.82, 285, 27279, 78.86
ABSLLIQUID, EQ, 09-Oct-2025, 999.99, 999.99, 1000.01, 999.99, 1000.01, 1000.00, 999.99, 1430, 14.30, 21, 1116, 78.04
ABSLNN50ET, EQ, 09-Oct-2025, 71.09, 71.44, 71.58, 70.98, 71.55, 71.53, 71.30, 8803, 6.28, 190, 8032, 91.24
ABSLPSE, EQ, 09-Oct-2025, 10.08, 10.13, 10.16, 10.04, 10.06, 10.12, 10.09, 75646, 7.63, 317, 71406, 94.39
ABSMARINE, SM, 09-Oct-2025, 178.25, 175.00, 182.90, 175.00, 176.05, 176.35, 178.21, 21500, 38.32, 41, 11000, 51.16
ACC, EQ, 09-Oct-2025, 1865.60, 1860.00, 1881.20, 1853.60, 1875.00, 1874.80, 1872.01, 127639, 2389.41, 11823, 68070, 53.33
ACCELYA, EQ, 09-Oct-2025, 1496.30, 1509.00, 1509.00, 1495.00, 1500.00, 1499.30, 1500.22, 21450, 321.80, 1578, 14164, 66.03
ACCENTMIC, ST, 09-Oct-2025, 259.95, 259.90, 266.20, 256.15, 257.00, 256.50, 259.30, 12000, 31.12, 23, 10000, 83.33
ACCPL, SM, 09-Oct-2025, 58.70, 58.70, 58.85, 57.40, 58.80, 58.80, 58.48, 6000, 3.51, 5, 4800, 80.00
ACCURACY, EQ, 09-Oct-2025, 6.88, 6.93, 6.98, 6.85, 6.90, 6.87, 6.89, 83096, 5.72, 441, 61527, 74.04
ACE, EQ, 09-Oct-2025, 1085.40, 1084.90, 1084.90, 1070.50, 1072.00, 1071.40, 1074.71, 93496, 1004.81, 6641, 42707, 45.68
ACEINTEG, EQ, 09-Oct-2025, 23.73, 24.20, 24.20, 23.62, 23.90, 23.66, 23.79, 6103, 1.45, 57, 4611, 75.55
ACI, EQ, 09-Oct-2025, 659.80, 664.00, 664.00, 642.05, 643.70, 646.10, 649.24, 136445, 885.86, 8727, 69204, 50.72
ACL, BE, 09-Oct-2025, 83.90, 85.57, 85.57, 85.55, 85.55, 85.55, 85.57, 8914, 7.63, 51, -, -
ACLGATI, EQ, 09-Oct-2025, 58.18, 58.18, 58.49, 57.84, 58.02, 58.22, 58.09, 187418, 108.88, 1660, 85464, 45.60
ACMESOLAR, EQ, 09-Oct-2025, 283.30, 282.50, 286.40, 279.40, 281.45, 281.10, 282.42, 533939, 1507.97, 12292, 240767, 45.09
ACTIVEINFR, SM, 09-Oct-2025, 186.00, 186.00, 190.00, 176.70, 176.70, 176.70, 182.29, 4800, 8.75, 8, 3000, 62.50
ACUTAAS, EQ, 09-Oct-2025, 1401.50, 1404.30, 1435.90, 1380.10, 1425.00, 1421.40, 1411.90, 256994, 3628.49, 19448, 177247, 68.97
ADANIENSOL, EQ, 09-Oct-2025, 914.00, 918.00, 938.80, 913.70, 931.80, 931.95, 932.93, 2119876, 19776.94, 46595, 1010674, 47.68
ADANIENT, EQ, 09-Oct-2025, 2524.10, 2535.00, 2559.00, 2522.20, 2547.00, 2542.40, 2544.74, 651703, 16584.14, 28591, 181930, 27.92
ADANIGREEN, EQ, 09-Oct-2025, 1045.10, 1045.50, 1055.80, 1042.70, 1052.00, 1051.50, 1049.64, 1148919, 12059.50, 27209, 310026, 26.98
ADANIPORTS, EQ, 09-Oct-2025, 1394.30, 1394.50, 1399.80, 1388.40, 1395.40, 1395.60, 1394.57, 1250770, 17442.92, 40081, 524170, 41.91
ADANIPOWER, EQ, 09-Oct-2025, 148.78, 149.40, 149.98, 147.44, 148.70, 148.91, 148.63, 26066621, 38743.90, 95074, 7427349, 28.49
ADFFOODS, EQ, 09-Oct-2025, 200.82, 201.99, 209.65, 201.28, 205.58, 205.99, 204.82, 265190, 543.16, 7532, 117670, 44.37
ADL, EQ, 09-Oct-2025, 89.00, 88.80, 105.40, 88.60, 93.00, 93.51, 98.57, 100759, 99.32, 1912, 20172, 20.02
ADOR, EQ, 09-Oct-2025, 1011.75, 1012.05, 1014.40, 995.00, 1008.60, 1010.95, 1004.75, 2933, 29.47, 558, 1762, 60.08
ADROITINFO, EQ, 09-Oct-2025, 10.54, 10.33, 10.95, 10.33, 10.88, 10.78, 10.64, 44929, 4.78, 338, 33163, 73.81
ADSL, EQ, 09-Oct-2025, 193.24, 193.24, 195.46, 188.50, 191.75, 190.86, 190.86, 274576, 524.06, 5945, 117051, 42.63
ADVANCE, BE, 09-Oct-2025, 108.30, 103.01, 106.00, 102.88, 105.20, 105.02, 104.13, 820969, 854.86, 5929, -, -
ADVANIHOTR, EQ, 09-Oct-2025, 58.28, 58.97, 60.50, 57.05, 60.00, 60.07, 59.22, 90523, 53.61, 1569, 58014, 64.09
ADVENZYMES, EQ, 09-Oct-2025, 310.15, 312.30, 315.85, 307.50, 310.70, 309.75, 310.21, 147737, 458.30, 10310, 78518, 53.15
AEGISLOG, EQ, 09-Oct-2025, 807.55, 812.00, 817.55, 802.10, 809.90, 805.90, 809.61, 412177, 3337.03, 17831, 133498, 32.39
AEGISVOPAK, EQ, 09-Oct-2025, 264.20, 269.00, 273.00, 264.20, 268.00, 268.70, 269.08, 699995, 1883.58, 23015, 162921, 23.27
AEROENTER, EQ, 09-Oct-2025, 88.85, 88.00, 90.55, 87.60, 89.72, 89.20, 88.97, 250769, 223.11, 2313, 118618, 47.30
AEROFLEX, EQ, 09-Oct-2025, 174.28, 173.70, 176.95, 172.10, 173.30, 173.05, 174.14, 350737, 610.79, 7862, 157880, 45.01
AERON, SM, 09-Oct-2025, 112.10, 111.00, 111.00, 106.00, 107.00, 106.65, 108.96, 32000, 34.87, 30, 28000, 87.50
AERONEU, EQ, 09-Oct-2025, 88.55, 89.00, 92.88, 86.72, 90.00, 89.55, 89.99, 40559, 36.50, 2195, 12090, 29.81
AESTHETIK, SM, 09-Oct-2025, 128.05, 129.00, 130.00, 127.00, 127.00, 127.00, 128.00, 10000, 12.80, 5, 6000, 60.00
AETHER, EQ, 09-Oct-2025, 755.15, 755.05, 756.65, 748.75, 750.00, 749.95, 750.60, 36796, 276.19, 4618, 24061, 65.39
AFCONS, EQ, 09-Oct-2025, 459.00, 456.50, 469.15, 456.50, 465.00, 465.70, 464.68, 647162, 3007.26, 25045, 306644, 47.38
AFFLE, EQ, 09-Oct-2025, 1934.60, 1932.80, 1962.00, 1922.40, 1953.00, 1957.40, 1944.13, 161670, 3143.07, 23789, 79631, 49.26
AFFORDABLE, EQ, 09-Oct-2025, 247.01, 250.10, 250.10, 238.79, 249.00, 246.43, 243.66, 72004, 175.44, 2168, 32293, 44.85
AFIL, EQ, 09-Oct-2025, 8.63, 8.70, 8.75, 8.43, 8.58, 8.56, 8.55, 1553391, 132.79, 2832, 740692, 47.68
AFSL, EQ, 09-Oct-2025, 201.61, 202.62, 204.89, 201.05, 201.06, 201.08, 201.87, 5883, 11.88, 249, 3193, 54.28
AGARIND, EQ, 09-Oct-2025, 905.15, 896.00, 905.00, 882.00, 896.40, 901.50, 894.74, 16305, 145.89, 1590, 6985, 42.84
AGARWALEYE, EQ, 09-Oct-2025, 497.50, 497.00, 514.95, 493.15, 506.00, 503.65, 502.51, 377779, 1898.37, 17404, 227759, 60.29
AGARWALFT, SM, 09-Oct-2025, 64.90, 65.60, 66.15, 64.60, 65.90, 64.95, 65.33, 12000, 7.84, 7, 9000, 75.00
AGARWALTUF, SM, 09-Oct-2025, 156.10, 158.00, 162.00, 158.00, 160.00, 160.95, 159.40, 24000, 38.25, 20, 18000, 75.00
AGI, EQ, 09-Oct-2025, 856.75, 859.00, 884.00, 857.00, 880.00, 877.15, 873.03, 72333, 631.49, 8822, 31144, 43.06
AGIIL, EQ, 09-Oct-2025, 1208.50, 1223.90, 1270.00, 1207.80, 1238.10, 1245.10, 1230.17, 205078, 2522.80, 17952, 66133, 32.25
AGNI, ST, 09-Oct-2025, 26.55, 26.35, 26.35, 26.00, 26.00, 26.00, 26.07, 30000, 7.82, 12, 25000, 83.33
AGRITECH, EQ, 09-Oct-2025, 133.20, 133.00, 133.99, 131.51, 131.51, 132.14, 132.57, 1631, 2.16, 106, 977, 59.90
AGROPHOS, BE, 09-Oct-2025, 42.79, 42.00, 43.38, 41.40, 42.50, 42.32, 42.18, 24628, 10.39, 123, -, -
AGSTRA, BZ, 09-Oct-2025, 4.57, 4.68, 4.79, 4.60, 4.79, 4.78, 4.77, 447148, 21.32, 595, -, -
AHCL, BE, 09-Oct-2025, 124.69, 123.18, 130.92, 123.18, 130.92, 130.48, 129.04, 89660, 115.70, 789, -, -
AHLADA, EQ, 09-Oct-2025, 61.51, 62.75, 63.14, 61.15, 61.61, 61.51, 61.68, 11758, 7.25, 361, 7606, 64.69
AHLEAST, EQ, 09-Oct-2025, 150.24, 150.99, 154.75, 150.25, 154.75, 153.79, 152.50, 8885, 13.55, 238, 5797, 65.24
AHLUCONT, EQ, 09-Oct-2025, 965.65, 970.70, 980.00, 957.55, 980.00, 963.25, 963.74, 20267, 195.32, 2781, 10622, 52.41
AIAENG, EQ, 09-Oct-2025, 3224.20, 3205.00, 3277.00, 3205.00, 3267.00, 3271.90, 3253.36, 48281, 1570.76, 8128, 26495, 54.88
AIIL, EQ, 09-Oct-2025, 3290.10, 3290.00, 3298.00, 3242.10, 3290.00, 3288.70, 3271.57, 102017, 3337.56, 9204, 66965, 65.64
AILIMITED, SM, 09-Oct-2025, 36.70, 38.50, 38.50, 38.50, 38.50, 38.50, 38.50, 3000, 1.16, 2, 3000, 100.00
AIMTRON, SM, 09-Oct-2025, 696.15, 696.00, 704.20, 685.00, 688.00, 688.00, 690.28, 21200, 146.34, 42, 17200, 81.13
AIRAN, EQ, 09-Oct-2025, 24.25, 24.25, 24.44, 23.75, 23.85, 23.80, 23.97, 86037, 20.62, 737, 66573, 77.38
AIROLAM, EQ, 09-Oct-2025, 107.92, 107.15, 117.50, 107.00, 112.40, 111.81, 112.26, 6873, 7.72, 135, 3314, 48.22
AIRTELPP, E1, 09-Oct-2025, 1470.15, 1463.00, 1479.00, 1458.50, 1466.25, 1469.50, 1465.41, 104482, 1531.09, 4589, 67894, 64.98
AISL, SM, 09-Oct-2025, 95.25, 94.25, 94.25, 94.25, 94.25, 94.25, 94.25, 600, 0.57, 1, 600, 100.00
AJANTPHARM, EQ, 09-Oct-2025, 2411.00, 2418.00, 2457.00, 2394.10, 2430.00, 2421.20, 2420.43, 230312, 5574.54, 20934, 168047, 72.96
AJAXENGG, EQ, 09-Oct-2025, 634.25, 630.80, 635.80, 625.10, 628.55, 629.65, 630.09, 30115, 189.75, 2500, 21280, 70.66
AJMERA, EQ, 09-Oct-2025, 1021.85, 1039.00, 1047.90, 1000.95, 1015.00, 1019.40, 1021.08, 106128, 1083.65, 9824, 29300, 27.61
AJOONI, EQ, 09-Oct-2025, 5.18, 5.16, 5.19, 5.10, 5.11, 5.10, 5.12, 485460, 24.87, 866, 382625, 78.82
AKASH, EQ, 09-Oct-2025, 29.32, 29.32, 29.67, 29.00, 29.45, 29.26, 29.27, 6123, 1.79, 100, 2861, 46.73
AKG, EQ, 09-Oct-2025, 13.25, 13.73, 13.73, 13.00, 13.50, 13.37, 13.28, 57196, 7.60, 188, 36164, 63.23
AKI, BE, 09-Oct-2025, 8.98, 8.98, 9.25, 8.53, 8.90, 8.91, 8.74, 59146, 5.17, 198, -, -
AKSHAR, EQ, 09-Oct-2025, 0.62, 0.63, 0.70, 0.62, 0.70, 0.68, 0.66, 11630718, 77.07, 1889, 6911043, 59.42
AKSHARCHEM, EQ, 09-Oct-2025, 268.40, 266.50, 272.75, 263.20, 267.55, 267.70, 267.71, 1259, 3.37, 91, 537, 42.65
AKSHOPTFBR, EQ, 09-Oct-2025, 8.60, 8.85, 9.00, 7.71, 7.85, 7.83, 8.13, 1391951, 113.20, 3179, 696019, 50.00
AKUMS, EQ, 09-Oct-2025, 440.50, 439.05, 449.00, 439.00, 445.50, 445.50, 443.16, 155476, 689.01, 8871, 84778, 54.53
AKZOINDIA, EQ, 09-Oct-2025, 3348.10, 3359.90, 3359.90, 3323.00, 3326.00, 3329.60, 3331.48, 24744, 824.34, 3298, 19576, 79.11
ALANKIT, EQ, 09-Oct-2025, 12.17, 12.19, 12.56, 12.11, 12.29, 12.18, 12.27, 173903, 21.35, 1101, 84098, 48.36
ALBERTDAVD, EQ, 09-Oct-2025, 794.45, 803.80, 808.15, 785.00, 800.00, 791.35, 794.89, 2469, 19.63, 321, 1833, 74.24
ALEMBICLTD, EQ, 09-Oct-2025, 100.94, 100.26, 101.00, 99.90, 100.19, 100.18, 100.23, 192687, 193.13, 2949, 114542, 59.44
ALICON, EQ, 09-Oct-2025, 859.95, 860.40, 867.40, 851.00, 851.05, 861.30, 861.63, 3242, 27.93, 368, 2356, 72.67
ALIVUS, EQ, 09-Oct-2025, 919.80, 912.20, 949.80, 911.40, 942.00, 944.20, 931.82, 130387, 1214.98, 12038, 38054, 29.19
ALKALI, EQ, 09-Oct-2025, 89.49, 89.55, 107.38, 89.55, 101.05, 103.26, 101.55, 205727, 208.91, 3115, 92206, 44.82
ALKEM, EQ, 09-Oct-2025, 5493.50, 5520.00, 5560.50, 5471.00, 5472.00, 5480.50, 5492.69, 108874, 5980.11, 22869, 74591, 68.51
