SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
ALPHAGEO,EQ,29-JAN-2016,631.75,639,679,613,657,658.8,0,76575,49961355.6,0,0,0
ALPSINDUS,EQ,29-JAN-2016,6.55,6.3,6.8,6.3,6.35,6.45,0,47555,309036.95,0,0,0
ALSTOMT&D,EQ,29-JAN-2016,433.2,432.95,452.8,431,445.8,448.25,0,23419,10344457.7,0,0,0
AMARAJABAT,EQ,29-JAN-2016,816.55,824.6,840.8,820.05,839.9,838.25,0,259998,216668963.3,0,0,0
AMBIKCO,EQ,29-JAN-2016,800.35,800.65,818.5,800,800,800.95,0,7432,5968233.35,0,0,0
AMBUJACEM,EQ,29-JAN-2016,193.2,193.95,196.5,193,195.8,195.35,0,1857531,362081346.1,0,0,0
AMDIND,EQ,29-JAN-2016,26.95,27.5,28.9,26.05,28.5,28.35,0,29858,830596,0,0,0
AMRUTANJAN,EQ,29-JAN-2016,419.9,417.05,435.95,417.05,434,430.8,0,10444,4458226.75,0,0,0
AMTEKAUTO,EQ,29-JAN-2016,37.8,38,38.25,36.75,37.6,37.5,0,1098840,41078139.25,0,0,0
AMTL,EQ,29-JAN-2016,27,27,28.25,26.45,28.25,27.95,0,8710,240230.85,0,0,0
ANANDAMRUB,EQ,29-JAN-2016,23.4,24.3,24.3,22.25,24,24,0,250,5929.25,0,0,0
ANANTRAJ,EQ,29-JAN-2016,36.85,36.85,38.2,36.4,37.85,37.9,0,412178,15443367.45,0,0,0
ANDHRABANK,EQ,29-JAN-2016,52.25,52.25,52.55,50.4,52,52.15,0,1652959,85271094.5,0,0,0
ANDHRACEMT,EQ,29-JAN-2016,9,9,9.25,8.65,8.9,8.85,0,219478,1956184.85,0,0,0
ANDHRSUGAR,EQ,29-JAN-2016,132.25,132.55,134.4,129.65,132.9,131.8,0,17677,2326933.45,0,0,0
ANGIND,EQ,29-JAN-2016,44.85,45.3,45.8,44.7,45.1,45.15,0,48373,2183532.05,0,0,0
ANIKINDS,BE,29-JAN-2016,29.95,31.25,31.25,31.25,31.25,31.25,0,220,6875,0,0,0
ANKITMETAL,EQ,29-JAN-2016,2.15,2.15,2.2,2.1,2.15,2.15,0,32910,70481.05,0,0,0
ANSALAPI,EQ,29-JAN-2016,18.65,19.1,19.1,18.4,18.55,18.55,0,178235,3327934.1,0,0,0
ANSALHSG,EQ,29-JAN-2016,23.6,24,24.25,23.6,23.85,23.85,0,10799,257438.35,0,0,0
ANTGRAPHIC,BE,29-JAN-2016,0.85,0.9,0.9,0.8,0.9,0.9,0,115274,99620.7,0,0,0
APARINDS,EQ,29-JAN-2016,499.7,518,519.4,489.95,493,498.5,0,94387,47632788.25,0,0,0
APCOTEXIND,EQ,29-JAN-2016,205.55,207,207,202.3,203.5,204.45,0,3676,754051.55,0,0,0
APLAPOLLO,EQ,29-JAN-2016,686.1,681.65,687.95,674.05,674.05,679.05,0,14095,9579081.1,0,0,0
APLLTD,EQ,29-JAN-2016,592.4,598.7,625,594.1,619.5,617.45,0,222351,135914396.75,0,0,0
APOLLOHOSP,EQ,29-JAN-2016,1409.35,1419.9,1485.75,1416,1480.25,1473,0,318543,464605938.3,0,0,0
APOLLOTYRE,EQ,29-JAN-2016,146.95,145.8,148.7,143.1,147.7,147.45,0,1578791,231105132.75,0,0,0
APOLSINHOT,BE,29-JAN-2016,272,285.6,285.6,270,270,270,0,2,555.6,0,0,0
APTECHT,EQ,29-JAN-2016,62.25,62.75,63.6,61.9,62.75,62.75,0,190379,11925942.85,0,0,0
ARCHIDPLY,EQ,29-JAN-2016,49,48.25,51.2,48.2,49.4,49.6,0,50914,2549254,0,0,0
ARCHIES,EQ,29-JAN-2016,24.15,24.15,24.8,23.85,24.3,24.4,0,93283,2268898.1,0,0,0
ARCOTECH,EQ,29-JAN-2016,351.25,342,354.25,340.6,347.5,350.5,0,303923,106340485.45,0,0,0
ARIES,EQ,29-JAN-2016,81.9,82,82.8,81.15,82.05,82.15,0,4524,371664.8,0,0,0
ARIHANT,EQ,29-JAN-2016,46.45,45.4,47,45.4,46,46,0,500,22975,0,0,0
AROGRANITE,EQ,29-JAN-2016,44.85,44,47,43.2,44.65,44.5,0,5405,243510.2,0,0,0
ARROWCOAT,EQ,29-JAN-2016,677,668,693.7,668,675.1,682.75,0,2278,1558845.85,0,0,0
ARROWTEX,EQ,29-JAN-2016,43.6,43.95,44.4,42.3,43.5,43.25,0,58416,2549699.1,0,0,0
ARSHIYA,EQ,29-JAN-2016,37.25,37.75,42.2,37,39.7,40.35,0,703019,28735840.55,0,0,0
ARSSINFRA,EQ,29-JAN-2016,36.95,36.55,39.05,36.55,37.8,37.95,0,101333,3862127.6,0,0,0
ARVIND,EQ,29-JAN-2016,317.85,320,327.95,314.5,325.4,326.25,0,1901784,613726103.15,0,0,0
ARVINFRA,EQ,29-JAN-2016,104.75,105,106.8,100.15,102.6,101.85,0,39721,4070976.75,0,0,0
ASAHIINDIA,EQ,29-JAN-2016,153.25,155.15,155.15,150,151.55,152.05,0,9935,1504924.05,0,0,0
ASAHISONG,EQ,29-JAN-2016,142.85,142.95,143.45,141.2,141.75,141.7,0,7315,1041421.85,0,0,0
ASAL,EQ,29-JAN-2016,38,36.9,41.5,36.9,41.5,38.5,0,57,2179.9,0,0,0
ASHAPURMIN,EQ,29-JAN-2016,71.15,71,76.9,71,76.5,76,0,345560,26174516.45,0,0,0
ASHIANA,EQ,29-JAN-2016,147.3,146.1,155.4,145.3,146.8,147.85,0,38022,5712178.55,0,0,0
ASHIMASYN,EQ,29-JAN-2016,15.65,16.2,16.2,14.95,15,15.35,0,68321,1046365.15,0,0,0
ASHOKA,EQ,29-JAN-2016,191.2,192.4,195,188.3,192.75,193.2,0,183099,35192757.35,0,0,0
ASHOKLEY,EQ,29-JAN-2016,88.15,88.4,89.9,87.75,89.65,89.6,0,6357193,564853088.4,0,0,0
ASIANHOTNR,EQ,29-JAN-2016,115.5,116.95,125.45,113.5,119.95,119.95,0,203,23815.5,0,0,0
ASIANPAINT,EQ,29-JAN-2016,858.95,864,875,859,872.2,869.9,0,1320575,1147324317.35,0,0,0
ASIANTILES,EQ,29-JAN-2016,154.2,156,160,150,151.2,152.7,0,43293,6701810.3,0,0,0
ASSAMCO,EQ,29-JAN-2016,5.4,5.4,5.65,5.4,5.65,5.65,0,437258,2437748.95,0,0,0
ASTEC,EQ,29-JAN-2016,201.1,203.4,207.9,202,202.25,203.1,0,12772,2601276.5,0,0,0
ASTRAL,EQ,29-JAN-2016,410.6,413.1,425.45,405.05,416,422.65,0,14504,6082489.1,0,0,0
ASTRAMICRO,EQ,29-JAN-2016,125.15,126.25,128.75,124.25,127,126.85,0,199930,25277742.05,0,0,0
ASTRAZEN,EQ,29-JAN-2016,1239.05,1233,1244.75,1224,1224,1235.9,0,25257,31135308,0,0,0
ATFL,EQ,29-JAN-2016,480.8,482.05,489.9,477.95,484.95,486.8,0,3331,1610633.35,0,0,0
ATLANTA,EQ,29-JAN-2016,35.45,35,35.85,35,35,35.05,0,14178,500772.95,0,0,0
ATLASCYCLE,EQ,29-JAN-2016,190.05,190.6,194.3,189,191.6,191.75,0,5285,1011960.6,0,0,0
ATNINTER,EQ,29-JAN-2016,0.4,0.45,0.45,0.45,0.45,0.45,0,6640,2988,0,0,0
ATUL,EQ,29-JAN-2016,1452.7,1455.05,1468.85,1445,1446,1452.5,0,3925,5731044.2,0,0,0
ATULAUTO,EQ,29-JAN-2016,501.25,502.05,506.8,500,505,502.35,0,7718,3878315.7,0,0,0
AURIONPRO,EQ,29-JAN-2016,148.65,151,154.75,148,151.45,151,0,10901,1650675.5,0,0,0
AUROPHARMA,EQ,29-JAN-2016,808.65,814.8,838,806.2,837.15,834.25,0,1447046,1198203670.7,0,0,0
AUSOMENT,EQ,29-JAN-2016,23.9,23,24.5,23,24.5,23.25,0,30,697.5,0,0,0
AUSTRAL,EQ,29-JAN-2016,0.4,0.4,0.45,0.4,0.45,0.45,0,111209,47693.6,0,0,0
AUTOAXLES,EQ,29-JAN-2016,580.7,581.05,589,576,582.5,585.45,0,1817,1059357,0,0,0
AUTOIND,EQ,29-JAN-2016,46,46,47.2,45.5,46.9,46.75,0,7996,371505.75,0,0,0
AUTOLITIND,EQ,29-JAN-2016,55.9,55.2,61,53.7,61,60.35,0,127323,7553646.1,0,0,0
AVANTIFEED,EQ,29-JAN-2016,372.85,372.05,395,370,388,393.55,0,63978,24799505.6,0,0,0
AVTNPL,EQ,29-JAN-2016,34.5,35.5,35.5,33.15,33.55,33.6,0,128671,4396364.7,0,0,0
AXISBANK,EQ,29-JAN-2016,405.65,396,409.8,393.25,409.6,408.4,0,13667701,5510072963.75,0,0,0
AXISCADES,EQ,29-JAN-2016,267.9,264,272.7,264,269,268.9,0,45361,12157648.1,0,0,0
AXISGOLD,EQ,29-JAN-2016,2461.95,2459.6,2460.05,2418,2423.05,2428.75,0,289,708081.25,0,0,0
BAFNAPHARM,EQ,29-JAN-2016,36.3,36.9,37.5,36.3,37.1,37.05,0,71629,2641629.2,0,0,0
BAGFILMS,EQ,29-JAN-2016,4.5,4.65,4.7,4.3,4.3,4.3,0,266788,1182147.95,0,0,0
BAJAJ-AUTO,EQ,29-JAN-2016,2263.4,2270,2359.9,2263.55,2356,2341.95,0,234367,541869328.3,0,0,0
BAJAJCORP,EQ,29-JAN-2016,382.95,379.1,385.5,378,383,382.8,0,25085,9594387.8,0,0,0
BAJAJELEC,EQ,29-JAN-2016,181.3,182,183.75,180.3,181.65,181.6,0,67932,12364010.6,0,0,0
BAJAJFINSV,EQ,29-JAN-2016,1874.15,1889.4,1898.3,1850.1,1864.25,1861.65,0,64444,119806108.45,0,0,0
BAJAJHIND,EQ,29-JAN-2016,16.3,16.6,16.9,16.4,16.8,16.8,0,1414773,23551482.05,0,0,0
BAJAJHLDNG,EQ,29-JAN-2016,1470.65,1441.2,1498,1425,1498,1480.45,0,3591,5312643.15,0,0,0
BAJFINANCE,EQ,29-JAN-2016,5776.05,5839,5969.95,5756,5930,5928.4,0,35963,210811647.85,0,0,0
BALAJITELE,EQ,29-JAN-2016,114.95,115,117.7,114.4,116.5,115.65,0,372827,43269014,0,0,0
BALAMINES,EQ,29-JAN-2016,129.3,127.05,140.8,127.05,140.2,139.65,0,68441,9422388.85,0,0,0
BALKRISIND,EQ,29-JAN-2016,605.7,604.5,643.85,604,608.15,608.55,0,168792,102801188.25,0,0,0
BALLARPUR,EQ,29-JAN-2016,15.9,16.2,16.2,15.65,15.9,15.9,0,468549,7449473.5,0,0,0
BALMLAWRIE,EQ,29-JAN-2016,571.7,590,590,572.75,577.5,575.45,0,14920,8614577.75,0,0,0
BALPHARMA,EQ,29-JAN-2016,98.65,99.65,103.55,98.05,103.55,103.55,0,195291,19968218.35,0,0,0
BALRAMCHIN,EQ,29-JAN-2016,88,88,90,86.75,88.5,88.95,0,1641286,145060100.8,0,0,0
BANARBEADS,EQ,29-JAN-2016,59,60.95,60.95,53.4,55.9,55.1,0,29434,1628631.35,0,0,0
BANARISUG,EQ,29-JAN-2016,1117.1,1098,1109,1059.6,1067,1089.15,0,799,869640.2,0,0,0
BANCOINDIA,EQ,29-JAN-2016,125.6,128.1,140,126.6,128.1,127.9,0,175848,22949708.75,0,0,0
BANG,BE,29-JAN-2016,13.2,12.7,12.7,12.7,12.7,12.7,0,420,5334,0,0,0
BANKBARODA,EQ,29-JAN-2016,130.15,128.8,130.7,122.65,124.7,125.4,0,11988921,1503299755.25,0,0,0
BANKBEES,EQ,29-JAN-2016,1554.29,1550,1564,1527,1560,1561.63,0,3062,4747811.96,0,0,0
BANKINDIA,EQ,29-JAN-2016,98.95,98.3,100.95,95.6,100.2,100.3,0,3753307,368659812.6,0,0,0
BANSWRAS,EQ,29-JAN-2016,98.1,101.95,102,95.1,96,95.75,0,1172,116809.2,0,0,0
BARTRONICS,EQ,29-JAN-2016,11.7,11.85,12.2,11.8,11.85,11.85,0,47950,572373.85,0,0,0
BASF,EQ,29-JAN-2016,788.3,792,800.05,787.9,791,794.15,0,4998,3962894.85,0,0,0
BASML,EQ,29-JAN-2016,224,221.5,227.5,214.7,225,225.55,0,1405,312587.4,0,0,0
BATAINDIA,EQ,29-JAN-2016,478.75,479.5,483.5,470.45,478.2,476.4,0,705364,334735189.75,0,0,0
BAYERCROP,EQ,29-JAN-2016,3325.7,3309.95,3416,3305,3375,3381.65,0,9316,31410860.5,0,0,0
BBL,EQ,29-JAN-2016,849.25,857.75,866.15,834.6,837.85,839.6,0,12506,10649836.9,0,0,0
BBTC,EQ,29-JAN-2016,401.85,404.95,414,401,409.8,407.05,0,13564,5533236.55,0,0,0
BEARDSELL,BE,29-JAN-2016,119.8,119.7,119.7,118.45,118.45,118.45,0,200,23815,0,0,0
BEDMUTHA,EQ,29-JAN-2016,15.5,15.35,16,15.2,15.5,15.5,0,764,11891.05,0,0,0
BEL,EQ,29-JAN-2016,1227.8,1231,1241.1,1216.95,1227,1231.55,0,161993,199451216.8,0,0,0
BEML,EQ,29-JAN-2016,1063.35,1054.5,1070.75,1036.5,1044,1049.4,0,207564,218215003.7,0,0,0
BEPL,EQ,29-JAN-2016,20.25,20.25,20.7,20,20.15,20.2,0,47958,971376.9,0,0,0
BERGEPAINT,EQ,29-JAN-2016,270,270,273.9,264.3,264.35,266.45,0,299356,80621243.2,0,0,0
BFINVEST,EQ,29-JAN-2016,122.1,124,128,122.7,123.7,124,0,30218,3780539.25,0,0,0
BFUTILITIE,EQ,29-JAN-2016,535.55,544.3,564.5,535.55,547,546.75,0,1209363,664315117.85,0,0,0
BGLOBAL,BE,29-JAN-2016,4.75,4.75,4.95,4.65,4.95,4.7,0,232,1100.6,0,0,0
BGRENERGY,EQ,29-JAN-2016,113.75,113.95,115.6,113.3,114.05,114.1,0,81058,9267670.55,0,0,0
BHAGYNAGAR,EQ,29-JAN-2016,18.4,19.15,21.85,18.5,19.5,20.35,0,49148,1005285.55,0,0,0
BHARATFORG,EQ,29-JAN-2016,821,821,839.75,808,838,833.55,0,494013,408356405.15,0,0,0
BHARATGEAR,EQ,29-JAN-2016,77.75,78.8,79.45,77.5,78.95,78.55,0,10862,853006.35,0,0,0
BHARATRAS,EQ,29-JAN-2016,1015.55,982,982,982,982,982,0,10,9820,0,0,0
BHARTIARTL,EQ,29-JAN-2016,291.4,289.4,297.3,282.3,293,289.9,0,6645497,1912738123.05,0,0,0
BHARTISHIP,BE,29-JAN-2016,24.75,25.95,25.95,25.8,25.95,25.95,0,8057,209002.35,0,0,0
BHEL,EQ,29-JAN-2016,136.9,137.75,139.65,136.5,138.45,138.7,0,3217191,445392313.25,0,0,0
BHUSANSTL,EQ,29-JAN-2016,36.95,37,38.3,37,37.4,37.4,0,218648,8220900.8,0,0,0
BIL,EQ,29-JAN-2016,535.25,535.05,564.9,525.55,555,551.6,0,21231,11475752.9,0,0,0
BILENERGY,EQ,29-JAN-2016,1.25,1.25,1.25,1.2,1.2,1.2,0,2074,2539.15,0,0,0
BILPOWER,BE,29-JAN-2016,1.5,1.45,1.5,1.45,1.5,1.5,0,10000,14900,0,0,0
BINANIIND,EQ,29-JAN-2016,62.75,64.9,64.9,62.1,64.85,64.3,0,13124,840481.4,0,0,0
BINDALAGRO,EQ,29-JAN-2016,33.8,33.2,34.85,33.2,34.4,34.25,0,15485,529413.6,0,0,0
BIOCON,EQ,29-JAN-2016,492.2,492.45,496.7,484,490.8,489.35,0,588331,288135128.65,0,0,0
BIRLACORPN,EQ,29-JAN-2016,387.35,388,395.6,380,387.45,391.45,0,6112,2361721.2,0,0,0
BIRLACOT,EQ,29-JAN-2016,0.05,0.05,0.05,0.05,0.05,0.05,0,219651,10982.55,0,0,0
BIRLAERIC,BE,29-JAN-2016,46,46.5,47.5,45.5,47.5,47.5,0,968,45675,0,0,0
BIRLAMONEY,EQ,29-JAN-2016,25.05,25,26,24.65,25.6,25.5,0,20358,517000.1,0,0,0
BLBLIMITED,EQ,29-JAN-2016,4.5,4.7,4.7,4.6,4.6,4.65,0,3618,16936.55,0,0,0
BLISSGVS,EQ,29-JAN-2016,169.35,169.35,179.95,166.5,174.3,176.55,0,654911,114293488.05,0,0,0
BLKASHYAP,EQ,29-JAN-2016,17.6,17.55,17.9,17,17.6,17.5,0,125093,2185813.35,0,0,0
BLUEBLENDS,BE,29-JAN-2016,99.2,104,104.15,100,104.15,104.15,0,5608,575037.2,0,0,0
BLUECHIP,EQ,29-JAN-2016,0.4,0.45,0.45,0.45,0.45,0.45,0,1000,450,0,0,0
BLUEDART,EQ,29-JAN-2016,6049.3,6050,6347.55,6050,6321.6,6288.75,0,2312,14368268.7,0,0,0
BLUEDART,N1,29-JAN-2016,10.53,11,11,11,11,11,0,140,1540,0,0,0
BLUEDART,N3,29-JAN-2016,10.6,11,11,11,11,11,0,60,660,0,0,0
BLUESTARCO,EQ,29-JAN-2016,355.1,355.1,368.9,351.1,368.9,361.7,0,28016,9997510.7,0,0,0
BLUESTINFO,EQ,29-JAN-2016,222.2,220,222,218.95,222,221.6,0,3592,792355.65,0,0,0
BODALCHEM,EQ,29-JAN-2016,55.1,55.15,56,54,55.25,55.35,0,793636,43713800.95,0,0,0
BOMDYEING,EQ,29-JAN-2016,53.05,53.05,54.1,52.5,53.25,53.4,0,459089,24462223.15,0,0,0
BOSCHLTD,EQ,29-JAN-2016,16956.05,16991,17679.95,16991,17501.2,17495.95,0,16908,293022395.9,0,0,0
BPCL,EQ,29-JAN-2016,868.9,868.9,906.5,865.7,890,893.15,0,1565676,1393969370.15,0,0,0
BPL,EQ,29-JAN-2016,31.6,31.2,32.3,31.2,31.9,32.1,0,70924,2272202.45,0,0,0
BRFL,EQ,29-JAN-2016,166.7,172,175,168.2,169.1,170,0,43966,7503442.35,0,0,0
BRIGADE,EQ,29-JAN-2016,155.65,156.5,158.45,150.1,155.35,155.65,0,178087,27475355.55,0,0,0
BRITANNIA,EQ,29-JAN-2016,2670.25,2685,2697,2677,2690,2689.45,0,194510,522900170.2,0,0,0
BROOKS,EQ,29-JAN-2016,94.7,96.8,99.3,95,95.55,96.25,0,166152,16136973.25,0,0,0
BSELINFRA,EQ,29-JAN-2016,3.3,3.45,3.45,3.35,3.45,3.45,0,89739,306814,0,0,0
BSL,EQ,29-JAN-2016,77.85,75.65,82.35,75.65,80,80.9,0,35326,2821773.1,0,0,0
BSLGOLDETF,EQ,29-JAN-2016,2515,2515,2515,2515,2515,2515,0,58,145870,0,0,0
BSLIMITED,EQ,29-JAN-2016,20.95,21.4,22.9,21,22.25,22.4,0,1443281,32212282.2,0,0,0
BSLNIFTY,EQ,29-JAN-2016,89.5,89,93,89,93,90.74,0,987,89567.94,0,0,0
BURNPUR,EQ,29-JAN-2016,9.9,9.95,10.35,9.8,10.2,10.2,0,253640,2553376.3,0,0,0
BUTTERFLY,EQ,29-JAN-2016,236.2,239.8,243.75,234.1,243.7,240.5,0,11955,2862620.75,0,0,0
BVCL,EQ,29-JAN-2016,17.75,18.4,18.9,17.5,18.7,18.6,0,10964,202831.95,0,0,0
BYKE,EQ,29-JAN-2016,156.6,156.05,159.45,156,158.6,158.85,0,142216,22405712.55,0,0,0
CADILAHC,EQ,29-JAN-2016,299.05,301,308.5,298.2,306,304.2,0,1801067,547660144.65,0,0,0
CAIRN,EQ,29-JAN-2016,123.8,128.9,129.8,120.6,122.1,122.15,0,9407663,1171724342.6,0,0,0
CALSOFT,EQ,29-JAN-2016,9.55,9.1,9.75,9.1,9.75,9.75,0,35,334.75,0,0,0
CAMLINFINE,EQ,29-JAN-2016,95.3,95.55,96.85,94.6,96.5,96.55,0,83871,8055720.75,0,0,0
CANBK,EQ,29-JAN-2016,191.85,190.85,197.1,183.25,192.35,194,0,4622572,877001688.3,0,0,0
CANDC,EQ,29-JAN-2016,12.3,12.5,12.9,12.25,12.45,12.35,0,13751,172445.15,0,0,0
CANFINHOME,EQ,29-JAN-2016,1054.35,1055,1095,1041.05,1058,1059.8,0,28219,29915663.5,0,0,0
CANTABIL,EQ,29-JAN-2016,86.45,87,89.9,83.6,88.35,88.6,0,110995,9702518.25,0,0,0
CAPF,EQ,29-JAN-2016,388.35,391.7,405,385.05,405,391.65,0,52340,20410210.4,0,0,0
CAPLIPOINT,EQ,29-JAN-2016,1186.7,1165.55,1232.9,1165.55,1206.8,1205.25,0,13387,16145551.35,0,0,0
