SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
ALKEM,EQ,15-JUN-2020,2355.95,2368,2379.25,2327.25,2368,2369.85,0,74038,174245876.5,0,0,0
ALKYLAMINE,EQ,15-JUN-2020,2099.5,2130,2130,2082,2085.7,2087,0,32754,68762398.1,0,0,0
ALLCARGO,EQ,15-JUN-2020,80,81.3,83.25,79.95,81.45,81.45,0,157089,12787777.85,0,0,0
ALLSEC,EQ,15-JUN-2020,197.2,198.05,208.5,198.05,203.05,203.25,0,5356,1085419.05,0,0,0
ALMONDZ,EQ,15-JUN-2020,10.25,10.25,11,10.25,10.75,10.3,0,545,5839.25,0,0,0
ALOKINDS,EQ,15-JUN-2020,28.45,29.85,29.85,29.85,29.85,29.85,0,537102,16032494.7,0,0,0
ALPA,EQ,15-JUN-2020,22.25,23,23,21,21.05,21.15,0,124776,2691681.9,0,0,0
ALPHAGEO,EQ,15-JUN-2020,213.4,221,228.7,214.9,218.1,222.1,0,597633,132467288.4,0,0,0
ALPSINDUS,EQ,15-JUN-2020,1.1,1.15,1.15,1.15,1.15,1.15,0,9237,10622.55,0,0,0
AMARAJABAT,EQ,15-JUN-2020,656.7,649,661.5,637.7,645.1,645,0,698411,453551836.5,0,0,0
AMBER,EQ,15-JUN-2020,1370.85,1361,1402.05,1327.95,1372.8,1372.85,0,51925,71053512.25,0,0,0
AMBIKCO,EQ,15-JUN-2020,662.45,687,687,657,662.5,660.7,0,3444,2290489.8,0,0,0
AMBUJACEM,EQ,15-JUN-2020,193.7,192.85,194.4,190.1,191.4,191.5,0,1996945,382737496.4,0,0,0
AMDIND,EQ,15-JUN-2020,15.15,15.05,15.75,15.05,15.35,15.35,0,1487,22637.45,0,0,0
AMJLAND,EQ,15-JUN-2020,15.95,15.95,16.25,15.1,15.8,15.8,0,6982,109871.4,0,0,0
AMJUMBO,SM,15-JUN-2020,8.15,8.5,8.55,8.5,8.55,8.55,0,32000,273200,0,0,0
AMRUTANJAN,EQ,15-JUN-2020,388.15,404,404,387.1,391.95,390.5,0,236840,93165927.85,0,0,0
ANANTRAJ,EQ,15-JUN-2020,24.3,25,25,23.45,24.05,24,0,520171,12416342,0,0,0
ANDHRACEMT,EQ,15-JUN-2020,5.85,6.1,6.1,6.1,6.1,6.1,0,117646,717640.6,0,0,0
ANDHRAPAP,EQ,15-JUN-2020,225.1,224,229,222,225.5,225.55,0,5457,1231492.8,0,0,0
ANDHRSUGAR,EQ,15-JUN-2020,255.75,253,255.75,245.35,246,247.65,0,27396,6837097.6,0,0,0
ANIKINDS,EQ,15-JUN-2020,9.95,10.3,10.4,9.75,10,10.15,0,6159,62608.65,0,0,0
ANKITMETAL,EQ,15-JUN-2020,0.6,0.65,0.65,0.65,0.65,0.65,0,10138,6589.7,0,0,0
ANSALAPI,BE,15-JUN-2020,3.95,4,4.1,3.8,4,4.05,0,226069,901370.5,0,0,0
ANSALHSG,EQ,15-JUN-2020,3.45,3.35,3.6,3.35,3.6,3.6,0,129623,456273.4,0,0,0
ANUP,EQ,15-JUN-2020,349.5,344.5,358,337.05,342.8,342,0,3435,1189394.45,0,0,0
APARINDS,EQ,15-JUN-2020,309.6,310,321.85,310,313.9,315.8,0,8351,2631456.25,0,0,0
APCL,EQ,15-JUN-2020,126.25,126.75,129.4,123.25,124.9,124.3,0,1854,230335.45,0,0,0
APCOTEXIND,EQ,15-JUN-2020,107.55,111.9,111.9,107.55,110,109.45,0,70348,7713809.05,0,0,0
APEX,EQ,15-JUN-2020,234.85,237,276.5,237,258.05,258.1,0,862619,225717940.65,0,0,0
APLAPOLLO,EQ,15-JUN-2020,1599.2,1606,1629.5,1581.65,1594,1599,0,21383,34505710.75,0,0,0
APLLTD,EQ,15-JUN-2020,853.9,858,900,850.2,891,889.95,0,665238,587598908.9,0,0,0
APOLLO,EQ,15-JUN-2020,95.2,97.5,99.05,93.1,95.25,95.05,0,58221,5595471.15,0,0,0
APOLLOHOSP,EQ,15-JUN-2020,1403.6,1394.8,1429,1371,1412.9,1410.7,0,1375775,1946696619.45,0,0,0
APOLLOPIPE,EQ,15-JUN-2020,345.85,343.15,356.25,340,340.05,342.25,0,13235,4583618.45,0,0,0
APOLLOTYRE,EQ,15-JUN-2020,106.65,110,112.6,106.1,106.5,106.9,0,18246773,1992226693.5,0,0,0
APOLSINHOT,EQ,15-JUN-2020,500.8,516.95,516.95,484.95,509,499.35,0,162,80402.15,0,0,0
APTECHT,EQ,15-JUN-2020,100.35,100.4,103,99.3,99.4,99.6,0,52424,5263346.25,0,0,0
ARCHIDPLY,EQ,15-JUN-2020,21.05,20.2,22.35,20.05,20.6,20.8,0,34106,724611.7,0,0,0
ARCHIES,EQ,15-JUN-2020,10.95,11.2,11.2,10.5,11,10.95,0,21413,233431.45,0,0,0
ARCOTECH,BE,15-JUN-2020,2.2,2.25,2.3,2.25,2.3,2.3,0,57937,131251.65,0,0,0
ARENTERP,EQ,15-JUN-2020,10.95,10.95,11.4,10.45,10.65,10.65,0,607,6662.8,0,0,0
ARIES,EQ,15-JUN-2020,67.65,68.05,68.35,66.2,67.25,67.1,0,35243,2387334.7,0,0,0
ARIHANT,EQ,15-JUN-2020,13.8,13.35,14.3,13.35,13.6,13.7,0,5791,80406.35,0,0,0
ARIHANTSUP,EQ,15-JUN-2020,24,25,25.2,24.05,25.1,25.15,0,15656,391384.25,0,0,0
ARMANFIN,EQ,15-JUN-2020,432.1,432.1,437.6,411,417,414.45,0,10996,4646277,0,0,0
AROGRANITE,EQ,15-JUN-2020,24.35,25.45,25.45,23.1,23.1,23.25,0,7407,175202.35,0,0,0
ARROWGREEN,EQ,15-JUN-2020,51,48.5,48.5,48.45,48.45,48.45,0,5229,253479.1,0,0,0
ARSHIYA,BE,15-JUN-2020,11.35,11.75,11.75,11,11,11.05,0,32004,360709.15,0,0,0
ARSSINFRA,EQ,15-JUN-2020,14.6,14.6,15.2,14.1,14.8,14.9,0,14167,211116.35,0,0,0
ARTEMISMED,EQ,15-JUN-2020,187.35,183,187,161.2,174,178.4,0,4676,813764.4,0,0,0
ARVIND,EQ,15-JUN-2020,34.65,34.95,35.35,33.65,34.4,34.6,0,2446684,84700437,0,0,0
ARVINDFASN,EQ,15-JUN-2020,177.45,182.85,186.3,177.05,178,179.55,0,79891,14564028.65,0,0,0
ARVSMART,EQ,15-JUN-2020,67.6,68,68.5,66.7,67.7,67.3,0,12215,823548.05,0,0,0
ASAHIINDIA,EQ,15-JUN-2020,174.6,179.3,179.3,168.85,173,172.9,0,14267,2461244.45,0,0,0
ASAHISONG,EQ,15-JUN-2020,107.4,107.4,110.95,103.6,105,106.35,0,7866,835639.3,0,0,0
ASAL,EQ,15-JUN-2020,18.5,18.5,18.7,18,18,18,0,7454,137139.95,0,0,0
ASALCBR,EQ,15-JUN-2020,219.75,221.9,228.5,218,222.9,222.7,0,63493,14179101,0,0,0
ASHAPURMIN,EQ,15-JUN-2020,39.85,39.95,41.8,39,40,39.9,0,44342,1803380.75,0,0,0
ASHIANA,EQ,15-JUN-2020,48.05,48.5,51.8,47.25,50.25,50.85,0,170826,8564558.35,0,0,0
ASHIMASYN,EQ,15-JUN-2020,5.25,5.25,5.6,5.15,5.35,5.35,0,69050,369874.45,0,0,0
ASHOKA,EQ,15-JUN-2020,52.3,53,56.9,52.05,53,53.25,0,5379519,292684098.9,0,0,0
ASHOKLEY,EQ,15-JUN-2020,52.35,52.35,53.8,51.05,51.8,51.75,0,41218106,2154967208.3,0,0,0
ASIANHOTNR,EQ,15-JUN-2020,55.1,57,57,55.25,55.5,55.95,0,14027,786140.7,0,0,0
ASIANPAINT,EQ,15-JUN-2020,1637.35,1629,1650.65,1602.1,1617,1618.2,0,1681190,2724656459.55,0,0,0
ASIANTILES,EQ,15-JUN-2020,159.2,159.55,174.45,159.55,167.25,166.6,0,609363,102823324.65,0,0,0
ASPINWALL,EQ,15-JUN-2020,102.7,114.95,114.95,101.25,102.1,102.1,0,3042,326621.95,0,0,0
ASTEC,EQ,15-JUN-2020,693.9,700,731.9,695.2,709.3,704.6,0,122623,87556955.55,0,0,0
ASTERDM,EQ,15-JUN-2020,100.45,101.9,103.35,100.25,101,101.05,0,131105,13290545.75,0,0,0
ASTRAL,EQ,15-JUN-2020,872.1,875,888.3,848.9,855,851.65,0,89648,77270968.85,0,0,0
ASTRAMICRO,EQ,15-JUN-2020,77.05,77.7,82.15,77.7,79.75,79.7,0,488963,39235118.65,0,0,0
ASTRAZEN,EQ,15-JUN-2020,3220.4,3302,3462.4,3302,3455.15,3431.9,0,138988,473259705.25,0,0,0
ASTRON,EQ,15-JUN-2020,33.05,33.8,34.25,32.05,33,33,0,25724,851987.6,0,0,0
ATFL,EQ,15-JUN-2020,503.7,507.65,517.25,506.05,506.05,512.4,0,4207,2161267.2,0,0,0
ATLANTA,EQ,15-JUN-2020,7.3,7.65,7.65,6.95,7.2,7.15,0,28432,202180.1,0,0,0
ATLASCYCLE,BE,15-JUN-2020,34.1,32.4,32.4,32.4,32.4,32.4,0,15489,501843.6,0,0,0
ATNINTER,BE,15-JUN-2020,0.15,0.15,0.15,0.15,0.15,0.15,0,29000,4350,0,0,0
ATUL,EQ,15-JUN-2020,4519.65,4569.9,4595,4461.1,4489.05,4495.6,0,34585,157162664.4,0,0,0
ATULAUTO,EQ,15-JUN-2020,152.55,152.75,157.15,151.95,153.6,153.4,0,45193,6948740.5,0,0,0
AUBANK,EQ,15-JUN-2020,474.3,483,484,450.6,455,456.1,0,481619,226669712.4,0,0,0
AURIONPRO,EQ,15-JUN-2020,55.9,55.85,67.05,55.85,64.3,65.15,0,193856,12564150.05,0,0,0
AUROPHARMA,EQ,15-JUN-2020,771.7,766.1,786.7,762.1,769,768.7,0,3278558,2531616971.4,0,0,0
AUSOMENT,EQ,15-JUN-2020,26.55,26.55,26.55,25.95,26,26,0,1442,37781.4,0,0,0
AUTOAXLES,EQ,15-JUN-2020,508.45,508.95,510.05,490.2,493,492.2,0,7159,3549158.05,0,0,0
AUTOIND,BE,15-JUN-2020,19.9,20.85,20.85,19.9,19.9,20.15,0,15721,322624.9,0,0,0
AUTOLITIND,EQ,15-JUN-2020,17.3,18.1,18.1,17.05,17.75,17.5,0,4369,76222.1,0,0,0
AVADHSUGAR,EQ,15-JUN-2020,201.75,201,202.8,192.1,196.05,196.4,0,87352,17319428.4,0,0,0
AVANTIFEED,EQ,15-JUN-2020,473.55,476,490,464.1,468.5,469.65,0,1125635,539328258.9,0,0,0
AVG,SM,15-JUN-2020,39.2,41.15,41.15,39.75,41.15,41.15,0,15600,634380,0,0,0
AVTNPL,EQ,15-JUN-2020,37.4,37.85,38.25,36.35,37.5,37.4,0,84330,3157145.2,0,0,0
AXISBANK,EQ,15-JUN-2020,408,405.95,405.95,383.65,389.7,389.6,0,39578304,15494782436.75,0,0,0
AXISCADES,EQ,15-JUN-2020,31.8,31.8,33.35,31.3,33,33.25,0,30953,1005941.9,0,0,0
AXISGOLD,EQ,15-JUN-2020,4138.6,4580,4580,4111.15,4117,4118.1,0,1217,5056107.75,0,0,0
AXISNIFTY,EQ,15-JUN-2020,1034.89,1060.95,1074.95,1019,1067.59,1067.59,0,315,330527.83,0,0,0
AYMSYNTEX,EQ,15-JUN-2020,24.35,25.95,26.75,24.55,25.95,26.2,0,179828,4718588.1,0,0,0
BAFNAPH,BE,15-JUN-2020,21.35,22.4,22.4,22.4,22.4,22.4,0,1048,23475.2,0,0,0
BAGFILMS,EQ,15-JUN-2020,2.5,2.6,2.6,2.6,2.6,2.6,0,20527,53370.2,0,0,0
BAJAJ-AUTO,EQ,15-JUN-2020,2782.15,2774,2774,2707.95,2732.1,2728.55,0,517426,1413829643.2,0,0,0
BAJAJCON,EQ,15-JUN-2020,144.2,146,146.9,138.5,139.55,139.35,0,842740,119265721.7,0,0,0
BAJAJELEC,EQ,15-JUN-2020,393.35,395,412.15,395,401.1,403.2,0,187249,75534660.05,0,0,0
BAJAJFINSV,EQ,15-JUN-2020,5285.95,5281,5281,5076.6,5108,5103.6,0,1023491,5266135569.45,0,0,0
BAJAJHIND,EQ,15-JUN-2020,6.45,6.7,6.75,6.55,6.75,6.75,0,5918745,39773010.6,0,0,0
BAJAJHLDNG,EQ,15-JUN-2020,2349.4,2385,2385,2280,2303,2318.55,0,39454,91453773.85,0,0,0
BAJFINANCE,EQ,15-JUN-2020,2450.15,2420,2429.95,2331,2353.8,2351.4,0,12070372,28602508162.35,0,0,0
BALAJITELE,EQ,15-JUN-2020,65.1,65.95,70.65,64,69,69.1,0,160389,10855199.95,0,0,0
BALAMINES,EQ,15-JUN-2020,398.5,400,406.7,395,403.2,403.3,0,59506,23909201.55,0,0,0
BALAXI,EQ,15-JUN-2020,119.4,122.75,123,113.5,120.9,118.55,0,2123,245227.75,0,0,0
BALKRISHNA,EQ,15-JUN-2020,13.2,13.3,13.95,11.9,13.45,13.3,0,7807,101797.25,0,0,0
BALKRISIND,EQ,15-JUN-2020,1149,1155,1174,1132.35,1138.9,1140,0,710361,814368682.05,0,0,0
BALLARPUR,EQ,15-JUN-2020,0.85,0.9,0.9,0.9,0.9,0.9,0,2176249,1958624.1,0,0,0
BALMLAWRIE,EQ,15-JUN-2020,103.35,103.85,108.55,103,104.05,104.2,0,173532,18216428.9,0,0,0
BALPHARMA,EQ,15-JUN-2020,40.85,42.8,42.8,40,42,41.5,0,12596,527842,0,0,0
BALRAMCHIN,EQ,15-JUN-2020,134.05,134,138.6,130.2,134.6,134.4,0,2665338,360675616.3,0,0,0
BANARBEADS,EQ,15-JUN-2020,34.45,34.9,35.45,34.1,35.35,34.95,0,1550,54329.15,0,0,0
BANARISUG,EQ,15-JUN-2020,972,989.05,992,945.05,945.05,955.5,0,528,511964.15,0,0,0
BANCOINDIA,EQ,15-JUN-2020,71.1,71.5,71.75,68.65,69.8,70.15,0,148950,10468408.15,0,0,0
BANDHANBNK,EQ,15-JUN-2020,283.5,278,281.55,264.6,268.3,268.65,0,15866325,4313177440,0,0,0
BANG,EQ,15-JUN-2020,16.9,16.2,16.65,15.85,16,16,0,5127,82660.75,0,0,0
BANKBARODA,EQ,15-JUN-2020,45.45,45.2,46.3,43.65,45.95,45.95,0,50670538,2285456229.1,0,0,0
BANKBEES,EQ,15-JUN-2020,207.74,207.45,207.45,199,201,200.74,0,1427728,287341414.6,0,0,0
BANKINDIA,EQ,15-JUN-2020,40.8,41.3,48.95,40.95,48.95,48.15,0,22181779,1020307783.7,0,0,0
BANSWRAS,EQ,15-JUN-2020,86.35,86.45,88.6,82.35,84.9,84.35,0,12006,1017992.45,0,0,0
BARTRONICS,BZ,15-JUN-2020,1.95,2,2,2,2,2,0,4565,9130,0,0,0
BASF,EQ,15-JUN-2020,1082.25,1089.95,1095.55,1070.25,1075,1083.25,0,21700,23628705,0,0,0
BASML,EQ,15-JUN-2020,94.95,95.2,95.2,90,93.4,93.4,0,923,84416.3,0,0,0
BATAINDIA,EQ,15-JUN-2020,1366.35,1368,1386.35,1332,1341.8,1340.9,0,675250,914354773.45,0,0,0
BAYERCROP,EQ,15-JUN-2020,5404.1,5425,5573.95,5425,5471,5491,0,28898,158488109.45,0,0,0
BBL,EQ,15-JUN-2020,704.4,693.05,703.4,690,690.05,692.5,0,2119,1468883.4,0,0,0
BBTC,EQ,15-JUN-2020,1020.45,1028.85,1035.7,1000,1008,1006.25,0,39973,40729234.25,0,0,0
BCG,BE,15-JUN-2020,10.9,11.4,11.4,11.4,11.4,11.4,0,129648,1477987.2,0,0,0
BCONCEPTS,SM,15-JUN-2020,14.3,13.75,13.75,13.75,13.75,13.75,0,3000,41250,0,0,0
BCP,EQ,15-JUN-2020,5.8,5.9,5.9,5.7,5.85,5.8,0,442803,2554370.15,0,0,0
BDL,EQ,15-JUN-2020,235.65,232,242.7,231.65,236.95,236,0,59436,14104699.75,0,0,0
BEARDSELL,BE,15-JUN-2020,9.2,9.3,9.6,8.75,9.2,9.2,0,2334,20957.8,0,0,0
BEDMUTHA,EQ,15-JUN-2020,13.15,13.7,13.8,13.25,13.25,13.25,0,4876,66529.55,0,0,0
BEL,EQ,15-JUN-2020,71.9,71.95,72.55,69.45,71,70.95,0,9265975,656285041.95,0,0,0
BEML,EQ,15-JUN-2020,595.9,599.3,604.75,585.1,595,595.4,0,333367,198008424.8,0,0,0
BEPL,EQ,15-JUN-2020,45.7,46.3,48.25,45.1,45.4,45.45,0,568103,26221387.35,0,0,0
BERGEPAINT,EQ,15-JUN-2020,501.65,500.05,508.9,492.75,501.05,499.4,0,1382373,691929266.1,0,0,0
BETA,SM,15-JUN-2020,51,55,55,52.05,52.05,52.05,0,2400,129600,0,0,0
BFINVEST,EQ,15-JUN-2020,300.2,305,306,282.6,288,286.95,0,6965,2038171.5,0,0,0
BFUTILITIE,EQ,15-JUN-2020,190.8,191,191,182.5,183,183.85,0,159072,29641963.25,0,0,0
BGRENERGY,EQ,15-JUN-2020,30.25,29.3,31.5,29.3,30.9,30.75,0,72050,2215618.7,0,0,0
BHAGERIA,EQ,15-JUN-2020,109.5,114,116.8,109.2,112.6,112.2,0,134327,15326337.5,0,0,0
BHAGYANGR,EQ,15-JUN-2020,16.2,16.2,16.2,15.65,16.15,16.15,0,3869,61411.35,0,0,0
BHAGYAPROP,EQ,15-JUN-2020,19,21.95,21.95,19.6,20.35,20.4,0,5805,121334.3,0,0,0
BHANDARI,EQ,15-JUN-2020,1.25,1.25,1.3,1.15,1.25,1.2,0,551537,670427.65,0,0,0
BHARATFORG,EQ,15-JUN-2020,350.5,351,351.2,337.05,341.15,340.5,0,1534878,524999005.65,0,0,0
BHARATGEAR,EQ,15-JUN-2020,41.6,41.5,43.95,40.3,42.5,42.5,0,4688,197967.85,0,0,0
BHARATRAS,EQ,15-JUN-2020,7033.95,7006.05,7300.05,6960.05,7200,7191.4,0,2352,16890077.45,0,0,0
BHARATWIRE,EQ,15-JUN-2020,19.15,19.2,19.2,18.2,18.5,18.6,0,22881,427949.4,0,0,0
BHARTIARTL,EQ,15-JUN-2020,560.1,556,563.75,549,549.9,550.7,0,13584908,7535502023,0,0,0
BHEL,EQ,15-JUN-2020,31.4,29.25,30.6,28.5,29.15,29.1,0,103035431,3045410126.2,0,0,0
BIGBLOC,EQ,15-JUN-2020,27.95,28.5,28.5,26.6,27.3,27.3,0,160,4485.75,0,0,0
BIL,EQ,15-JUN-2020,98.15,100,105.9,98.5,101.8,101.6,0,6602,674119.85,0,0,0
BILENERGY,EQ,15-JUN-2020,1.15,1.2,1.2,1.2,1.2,1.2,0,65428,78513.6,0,0,0
BINDALAGRO,EQ,15-JUN-2020,10.65,10.25,11,10.25,10.6,10.6,0,19264,206761.4,0,0,0
BIOCON,EQ,15-JUN-2020,384.8,390,394.3,381.3,386.65,387.55,0,5516082,2136152360.15,0,0,0
BIOFILCHEM,BE,15-JUN-2020,13,13,13.3,12.45,12.8,12.75,0,5219,67355.9,0,0,0
BIRLACABLE,EQ,15-JUN-2020,43.7,44.85,44.85,42.6,43,43.3,0,30960,1345771.55,0,0,0
BIRLACORPN,EQ,15-JUN-2020,522.25,516.2,527,509.6,510.5,512.25,0,112352,58023853.3,0,0,0
BIRLAMONEY,EQ,15-JUN-2020,32.15,31.8,34.15,31.1,32.2,32.25,0,166379,5434868.5,0,0,0
BIRLATYRE,BE,15-JUN-2020,25.85,27.1,27.1,27.1,27.1,27.1,0,82445,2234259.5,0,0,0
