SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
ARCHIES,EQ,24-APR-2017,31.45,32,32.45,29.75,32.45,32.05,0,950185,29926003.5,0,0,0
ARCOTECH,EQ,24-APR-2017,483.65,483.7,491.45,477.55,485,486.85,0,130005,63500481.9,0,0,0
ARIES,EQ,24-APR-2017,155.25,155,168.9,154.2,165,164.65,0,274720,45307814.3,0,0,0
ARIHANT,BE,24-APR-2017,60.2,60.5,61.4,58,58,58,0,478,28468.5,0,0,0
ARIHANTSUP,EQ,24-APR-2017,135.7,136,137,135.6,137,136.3,0,686833,93550390.35,0,0,0
ARMANFIN,EQ,24-APR-2017,200.55,204,204,196,197.5,198.7,0,10462,2077595.15,0,0,0
AROGRANITE,EQ,24-APR-2017,86.1,84.5,84.5,75.9,76.8,76.95,0,424747,33397523.35,0,0,0
ARROWGREEN,EQ,24-APR-2017,431.9,428,443.95,426.05,437,433.45,0,18025,7805016.65,0,0,0
ARROWTEX,EQ,24-APR-2017,51.3,51.95,52.05,48.45,49.05,49.2,0,118913,5946409.25,0,0,0
ARSHIYA,BE,24-APR-2017,68.9,68,70.9,67,67.25,67.5,0,48543,3324810.1,0,0,0
ARSSINFRA,EQ,24-APR-2017,72.5,72.95,79.5,72.5,77.75,78.4,0,1158378,89150104.2,0,0,0
ARVIND,EQ,24-APR-2017,399.85,400.95,407.65,399.8,401.9,403.45,0,2159250,873126768.9,0,0,0
ARVSMART,EQ,24-APR-2017,105.45,106.45,109.9,104.85,106,106.3,0,85420,9165446.7,0,0,0
ASAHIINDIA,EQ,24-APR-2017,218.05,217,222.95,216.05,222,221.05,0,42278,9318705.7,0,0,0
ASAHISONG,EQ,24-APR-2017,295.65,297.95,301.95,294.2,301.9,300.4,0,37667,11212776.95,0,0,0
ASAL,EQ,24-APR-2017,76.9,79.9,79.9,75.6,76.75,76.35,0,61764,4742290.3,0,0,0
ASHAPURMIN,EQ,24-APR-2017,68.5,68.75,70.3,65.95,66,66.5,0,219785,14856501.15,0,0,0
ASHIANA,EQ,24-APR-2017,230,232.6,234.05,225.3,227.05,227.15,0,62520,14365589.15,0,0,0
ASHIMASYN,EQ,24-APR-2017,18.5,18.6,19.8,18.25,18.8,18.9,0,633580,12094408.2,0,0,0
ASHOKA,EQ,24-APR-2017,204.45,208.8,208.8,202.95,204,203.95,0,238247,48787272.75,0,0,0
ASHOKLEY,EQ,24-APR-2017,85.25,86.4,87.6,85.65,87.3,87.25,0,16465458,1430187492.55,0,0,0
ASIANHOTNR,EQ,24-APR-2017,136.9,139.9,140,136.4,139,139.35,0,7105,989452.2,0,0,0
ASIANPAINT,EQ,24-APR-2017,1065.45,1066.1,1074.35,1063.7,1067.75,1069.95,0,363436,388687665.4,0,0,0
ASIANTILES,EQ,24-APR-2017,382.6,386,393.8,382.6,389.5,390.15,0,159616,62214687.9,0,0,0
ASLIND,SM,24-APR-2017,35.1,35.05,35.15,35,35.1,35.1,0,152000,5331200,0,0,0
ASPINWALL,BE,24-APR-2017,229,230.8,230.8,223.1,225,225.35,0,913,208253.6,0,0,0
ASSAMCO,EQ,24-APR-2017,7.8,7.9,7.95,7.7,7.75,7.7,0,497350,3869435.85,0,0,0
ASTEC,EQ,24-APR-2017,571.85,573,574,555,566.5,561.45,0,17451,9857376.8,0,0,0
ASTRAL,EQ,24-APR-2017,567.9,567.6,573.45,562.55,565,564.4,0,52566,29758762.3,0,0,0
ASTRAMICRO,EQ,24-APR-2017,123.15,123.15,128.3,122.7,128,127.7,0,991498,125323610.5,0,0,0
ASTRAZEN,EQ,24-APR-2017,1028.4,1028,1032,995.65,1005,1006.15,0,21433,21539999.6,0,0,0
ATFL,EQ,24-APR-2017,541.05,542,542.5,527,528.5,529.15,0,10276,5467478.6,0,0,0
ATLANTA,EQ,24-APR-2017,111.35,112,112.8,107,108,107.75,0,1025113,112645041.6,0,0,0
ATLASCYCLE,BE,24-APR-2017,455.3,455.05,457.4,441.3,441.3,444.05,0,7887,3544843.15,0,0,0
ATNINTER,BE,24-APR-2017,0.25,0.25,0.3,0.25,0.3,0.3,0,6,1.6,0,0,0
ATUL,EQ,24-APR-2017,2503.2,2503.2,2517,2477.25,2499,2500.6,0,9504,23742917.25,0,0,0
ATULAUTO,EQ,24-APR-2017,436.2,436.05,439.85,428,428,429.35,0,45349,19594407.65,0,0,0
AURDIS,SM,24-APR-2017,61,61,61,61,61,61,0,4000,244000,0,0,0
AURIONPRO,EQ,24-APR-2017,127.95,127.55,129.9,125.75,128.1,128.5,0,120147,15393980.55,0,0,0
AUROPHARMA,EQ,24-APR-2017,633.2,633.3,634.7,626,626.35,627.35,0,991575,623169966.15,0,0,0
AUSOMENT,EQ,24-APR-2017,27.9,29,29,27,27.65,27.5,0,1451,39492.3,0,0,0
AUSTRAL,EQ,24-APR-2017,0.3,0.3,0.3,0.25,0.3,0.3,0,78430,23443.95,0,0,0
AUTOAXLES,EQ,24-APR-2017,722.55,726.65,727.05,715,722,722.05,0,9528,6859933.7,0,0,0
AUTOIND,EQ,24-APR-2017,60.55,61.4,63.85,60.1,62.6,62.4,0,141044,8842032.55,0,0,0
AUTOLITIND,EQ,24-APR-2017,60.25,59.2,62,58.55,59,58.9,0,17977,1071885.6,0,0,0
AVANTIFEED,EQ,24-APR-2017,890.35,892,900,879,886.2,883.6,0,21152,18789267.15,0,0,0
AVTNPL,EQ,24-APR-2017,45.25,44.8,46.9,44.6,46.55,46,0,235255,10740333.75,0,0,0
AXISBANK,EQ,24-APR-2017,486.25,487.95,503.6,481,497.05,498.65,0,14182302,7012617083.85,0,0,0
AXISCADES,EQ,24-APR-2017,162.95,163.2,165.7,161.05,164.65,164.05,0,38789,6359391.85,0,0,0
AXISGOLD,EQ,24-APR-2017,2620.1,2620.1,2626.95,2580.55,2596,2596.05,0,66,171741.15,0,0,0
AYMSYNTEX,EQ,24-APR-2017,79.45,79.7,80.5,79.1,79.85,79.65,0,23166,1849232.85,0,0,0
BAFNAPHARM,EQ,24-APR-2017,30.6,30.75,31.2,30.1,30.7,30.8,0,57559,1770720.75,0,0,0
BAGFILMS,EQ,24-APR-2017,4.95,5,5.1,4.95,5,5,0,241802,1218145.25,0,0,0
BAJAJ-AUTO,EQ,24-APR-2017,2824.3,2827.25,2871.2,2810.15,2869.95,2867.75,0,172269,490486802.35,0,0,0
BAJAJCORP,EQ,24-APR-2017,396.65,395.1,400,394.2,397,397.7,0,23373,9282705.85,0,0,0
BAJAJELEC,EQ,24-APR-2017,348.05,349.7,353.75,348.6,349,349.55,0,82985,29133279.95,0,0,0
BAJAJFINSV,EQ,24-APR-2017,4304.05,4310,4388,4270,4366,4371.75,0,87376,378729688.1,0,0,0
BAJAJHIND,EQ,24-APR-2017,17.55,17.85,18.45,17.55,17.85,17.75,0,14530661,260998695.4,0,0,0
BAJAJHLDNG,EQ,24-APR-2017,2113.95,2113.1,2151,2112,2125.2,2129.95,0,21767,46545320.5,0,0,0
BAJFINANCE,EQ,24-APR-2017,1246.95,1251.1,1275,1242.1,1274,1271.75,0,475488,599602910.9,0,0,0
BALAJITELE,EQ,24-APR-2017,101.5,100.85,102.8,100,100.3,100.3,0,183597,18571863.45,0,0,0
BALAMINES,EQ,24-APR-2017,388.85,399,399.5,392.15,395.35,395.2,0,99120,39272453.6,0,0,0
BALKRISHNA,EQ,24-APR-2017,85.35,86.4,86.4,83.8,84,84,0,33503,2847957.25,0,0,0
BALKRISIND,EQ,24-APR-2017,1405.7,1415,1449,1415,1440,1433.65,0,235897,336390918.45,0,0,0
BALLARPUR,EQ,24-APR-2017,19.6,20,20.5,19.65,19.7,19.75,0,2953780,58822217.1,0,0,0
BALMLAWRIE,EQ,24-APR-2017,238.65,239.95,240.7,233,234.2,233.55,0,152001,35958321.7,0,0,0
BALPHARMA,EQ,24-APR-2017,104.8,105,108.4,102.55,102.85,103,0,124112,12925055.85,0,0,0
BALRAMCHIN,EQ,24-APR-2017,165.9,166.3,169.45,164,166.3,166.1,0,1112893,185323509.3,0,0,0
BANARBEADS,BE,24-APR-2017,70.2,68.4,70.2,67.25,70.1,69.2,0,669,45847.75,0,0,0
BANARISUG,EQ,24-APR-2017,2086.6,2114,2115,2022.1,2026,2043.15,0,2534,5299389.6,0,0,0
BANCOINDIA,EQ,24-APR-2017,230.1,230,239.05,229.05,236,235.95,0,374691,88404233.55,0,0,0
BANG,BE,24-APR-2017,49.5,51,51.5,48,50.2,50.15,0,14465,731512.95,0,0,0
BANKBARODA,EQ,24-APR-2017,175.2,177.5,179.4,175.55,179.3,178.9,0,7576411,1347445758.55,0,0,0
BANKBEES,EQ,24-APR-2017,2174.32,2180,2209.7,2180,2208.25,2208.08,0,3184,7001383.08,0,0,0
BANKINDIA,EQ,24-APR-2017,150.45,151.35,154.5,149.75,153.15,153.35,0,4180584,638856029.05,0,0,0
BANSWRAS,EQ,24-APR-2017,197.2,197.95,217,197.2,209,207.85,0,144019,29838583.95,0,0,0
BARTRONICS,EQ,24-APR-2017,17.9,18.25,18.35,17.5,17.55,17.55,0,75478,1348889.85,0,0,0
BASF,EQ,24-APR-2017,1292.2,1300,1314.9,1284.05,1306,1305.2,0,11952,15527378.9,0,0,0
BASML,EQ,24-APR-2017,322.7,331.9,331.9,323.05,325,326.75,0,409,133280.2,0,0,0
BATAINDIA,EQ,24-APR-2017,570.4,568,585.9,565.05,579.25,580.85,0,573728,332415159.05,0,0,0
BAYERCROP,EQ,24-APR-2017,4283.15,4240,4375,4218.9,4305,4322.3,0,28073,121244362.55,0,0,0
BBL,EQ,24-APR-2017,1026.25,1016.6,1045,1016.6,1026,1026.45,0,11803,12203484.3,0,0,0
BBTC,EQ,24-APR-2017,890.3,898,915.9,892.05,911,908.3,0,233924,212159302.5,0,0,0
BEARDSELL,BE,24-APR-2017,364.8,365,365,347,363,363,0,848,301456.45,0,0,0
BEDMUTHA,EQ,24-APR-2017,36.8,37.65,39.4,36.8,37,37.05,0,338894,12894550.85,0,0,0
BEL,EQ,24-APR-2017,180.5,181.5,183.25,180.5,181.6,181.75,0,2708647,492146092.8,0,0,0
BEML,EQ,24-APR-2017,1367.1,1375,1394.45,1362,1379.95,1381.3,0,241692,334144687.4,0,0,0
BEPL,EQ,24-APR-2017,41.1,41.45,41.45,39.8,40.35,40.15,0,1886799,76516392.2,0,0,0
BERGEPAINT,EQ,24-APR-2017,247.25,248.4,253.8,246.05,250.5,250.55,0,541879,135933439.4,0,0,0
BFINVEST,EQ,24-APR-2017,169.05,169,171.5,168,168.25,168.95,0,40326,6832060,0,0,0
BFUTILITIE,EQ,24-APR-2017,445.65,447.8,454.4,445.55,447,447.2,0,420618,189106987.9,0,0,0
BGLOBAL,BE,24-APR-2017,9.45,9.9,9.9,9,9.1,9.1,0,28135,266328.05,0,0,0
BGRENERGY,EQ,24-APR-2017,168.45,168.55,172,167.15,168.25,168,0,178184,30193646.75,0,0,0
BHAGERIA,EQ,24-APR-2017,321.05,331.8,331.8,320.15,322,321.5,0,37944,12300044.9,0,0,0
BHANDARI,EQ,24-APR-2017,2.8,2.9,3,2.75,2.85,2.8,0,203777,585921.25,0,0,0
BHARATFIN,EQ,24-APR-2017,748.4,751.5,789,748.4,785.7,785.5,0,5094979,3950445218.2,0,0,0
BHARATFORG,EQ,24-APR-2017,1073.9,1090,1143.9,1081,1136.4,1132.65,0,1354949,1510528793.65,0,0,0
BHARATGEAR,EQ,24-APR-2017,130.95,132.1,133.95,131.05,131.9,131.7,0,28709,3802548.05,0,0,0
BHARATIDIL,EQ,24-APR-2017,11.3,11.3,11.85,10.8,11.15,11.1,0,107398,1239594.95,0,0,0
BHARATRAS,EQ,24-APR-2017,3029.05,3069.4,3069.95,3005.8,3005.8,3014.9,0,537,1621077.15,0,0,0
BHARATWIRE,EQ,24-APR-2017,92.95,95.85,99.8,92.95,99.3,99.15,0,664868,65350066.4,0,0,0
BHARTIARTL,EQ,24-APR-2017,342.8,344,346.45,338.65,346,344.65,0,1340716,458863008.1,0,0,0
BHEL,EQ,24-APR-2017,175.2,175.6,177.9,175.5,175.8,176.2,0,3438444,607498575.85,0,0,0
BHUSANSTL,EQ,24-APR-2017,77.25,77.7,77.8,73.5,75.15,75.05,0,997761,75245744.45,0,0,0
BIGBLOC,EQ,24-APR-2017,83.8,85.95,89.75,84.75,85.2,85.5,0,76835,6655609.6,0,0,0
BIL,EQ,24-APR-2017,559.3,564.65,589.4,560,575,572.65,0,22466,12887589,0,0,0
BILENERGY,EQ,24-APR-2017,0.65,0.65,0.65,0.65,0.65,0.65,0,100,65,0,0,0
BINANIIND,EQ,24-APR-2017,88.45,89,92.75,88.95,90.45,90.5,0,225306,20484360.1,0,0,0
BINDALAGRO,EQ,24-APR-2017,30.2,30.8,31.55,30.4,30.7,30.65,0,501734,15490489.3,0,0,0
BIOCON,EQ,24-APR-2017,1092.55,1089,1094.2,1053.5,1064.65,1065.55,0,479242,512070592.5,0,0,0
BIRLACABLE,EQ,24-APR-2017,46.7,46.5,50,46.5,47.45,47.65,0,42615,2044030.1,0,0,0
BIRLACORPN,EQ,24-APR-2017,749.05,750,752,746,749,749.5,0,294918,220915649.85,0,0,0
BIRLAMONEY,BE,24-APR-2017,51.6,49.65,54.15,49.05,53.45,53.15,0,222511,11322832.35,0,0,0
BLBLIMITED,BE,24-APR-2017,7.5,7.5,7.5,7.15,7.35,7.35,0,18231,131993.6,0,0,0
BLISSGVS,EQ,24-APR-2017,169.9,170.15,179.4,168.6,170.25,170.9,0,452616,78847518.6,0,0,0
BLKASHYAP,EQ,24-APR-2017,30.65,31.9,32.4,31.05,31.75,31.95,0,1089878,34643991.7,0,0,0
BLS,EQ,24-APR-2017,1522.1,1539,1598.2,1531,1598.2,1598.2,0,22747,35972110.65,0,0,0
BLUEBLENDS,EQ,24-APR-2017,45.65,48.55,48.55,44.55,44.7,45.2,0,9356,426672.1,0,0,0
BLUECHIP,BE,24-APR-2017,0.3,0.25,0.35,0.25,0.35,0.35,0,27340,8950.6,0,0,0
BLUECOAST,EQ,24-APR-2017,120.75,122.4,122.4,122.4,122.4,122.4,0,3,367.2,0,0,0
BLUEDART,EQ,24-APR-2017,4861.1,4869.85,4931.9,4854,4870,4871.7,0,1693,8282041.85,0,0,0
BLUESTARCO,EQ,24-APR-2017,686.35,689.35,695,681.25,686,683.75,0,36366,25017333.95,0,0,0
BODALCHEM,EQ,24-APR-2017,159.45,160,163,155.15,155.95,156.05,0,416540,66249304.9,0,0,0
BOHRA,SM,24-APR-2017,54.75,53.5,53.5,53.25,53.25,53.25,0,6000,320200,0,0,0
BOMDYEING,EQ,24-APR-2017,88,89,92,88.9,90.5,90.2,0,5954055,538876371.5,0,0,0
BOSCHLTD,EQ,24-APR-2017,22406.25,22550,22550,22400,22460,22481.05,0,5610,126026594.5,0,0,0
BPCL,EQ,24-APR-2017,715.8,716.2,720,706.05,716.4,714.85,0,1415916,1009289597.65,0,0,0
BPL,EQ,24-APR-2017,77.45,77.9,79.7,77.3,77.6,77.6,0,460948,36063788.2,0,0,0
BRFL,EQ,24-APR-2017,125.55,126.9,142,124.1,135.5,135,0,650771,87758028.05,0,0,0
BRIGADE,EQ,24-APR-2017,238.95,243.7,247.7,240,240.1,243,0,181922,44335124.85,0,0,0
BRITANNIA,EQ,24-APR-2017,3376.55,3360,3395.8,3360,3392,3388.15,0,40315,136496618.15,0,0,0
BROOKS,EQ,24-APR-2017,144.9,145.25,149.7,142.05,144.15,143.35,0,163306,23920124.55,0,0,0
BSE,EQ,24-APR-2017,1010.4,1011,1015.05,1005.65,1008.95,1009.75,0,191329,193248218.55,0,0,0
BSELINFRA,BE,24-APR-2017,6.15,6.4,6.4,5.85,5.85,6,0,117891,724934.5,0,0,0
BSL,EQ,24-APR-2017,78.8,77,80.7,77,80.4,80,0,19191,1533030.35,0,0,0
BSLGOLDETF,EQ,24-APR-2017,2800,2800,2800,2800,2800,2800,0,1,2800,0,0,0
BSLIMITED,EQ,24-APR-2017,2.05,2.05,2.1,2,2.05,2.05,0,845602,1731165.8,0,0,0
BSLNIFTY,EQ,24-APR-2017,105.13,108.99,109,105.01,108.9,108.9,0,14,1521.48,0,0,0
BURNPUR,EQ,24-APR-2017,10.8,10.9,11,10.65,10.7,10.7,0,2137125,23032930.15,0,0,0
BUTTERFLY,EQ,24-APR-2017,193.55,195.5,196.7,188.55,191.25,191.7,0,18343,3519022,0,0,0
BVCL,EQ,24-APR-2017,38.75,39.2,40,36,38,38.15,0,136646,5179685.4,0,0,0
BYKE,EQ,24-APR-2017,206.5,207.8,211.4,206,208.95,209.45,0,60913,12737979.75,0,0,0
CADILAHC,EQ,24-APR-2017,449.95,448,454.8,442.45,453.6,452.65,0,575192,258869280.15,0,0,0
