SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
690GS2065, GS, 21-Jul-2026, 93.27, 94.49, 94.49, 93.41, 93.89, 93.89, 93.76, 1509, 1.41, 17, 1508, 99.93
694GS2036, GS, 21-Jul-2026, 101.85, 101.85, 102.00, 101.85, 102.00, 102.00, 102.00, 3086, 3.15, 2, 3086, 100.00
695GS2061, GS, 21-Jul-2026, 94.50, 95.00, 95.00, 95.00, 95.00, 95.00, 95.00, 2, 0.00, 2, 1, 50.00
697GR2034, GS, 21-Jul-2026, 101.85, 101.50, 101.85, 101.50, 101.85, 101.74, 101.74, 596, 0.61, 3, 596, 100.00
698GR2054, GS, 21-Jul-2026, 96.00, 96.00, 96.00, 96.00, 96.00, 96.00, 96.00, 10, 0.01, 1, 10, 100.00
699GS2051, GS, 21-Jul-2026, 96.50, 97.90, 97.90, 97.85, 97.85, 97.85, 97.85, 601, 0.59, 2, 601, 100.00
706GS2028, GS, 21-Jul-2026, 103.48, 102.57, 102.57, 102.57, 102.57, 102.57, 102.57, 1400, 1.44, 1, 1400, 100.00
706GS2046, GS, 21-Jul-2026, 105.00, 106.00, 106.00, 106.00, 106.00, 106.00, 106.00, 1, 0.00, 1, 1, 100.00
709GS2054, GS, 21-Jul-2026, 99.70, 100.00, 100.00, 99.50, 99.59, 99.59, 99.59, 17126, 17.06, 15, 17126, 100.00
709GS2074, GS, 21-Jul-2026, 95.26, 95.30, 95.30, 95.00, 95.02, 95.02, 95.20, 1489, 1.42, 9, 1485, 99.73
710GS2029, GS, 21-Jul-2026, 103.56, 103.20, 103.20, 103.20, 103.20, 103.20, 103.20, 491, 0.51, 2, 491, 100.00
717GS2030, GS, 21-Jul-2026, 103.25, 104.40, 104.40, 103.30, 104.40, 104.40, 104.30, 4600, 4.80, 7, 4200, 91.30
718GS2037, GS, 21-Jul-2026, 105.90, 105.90, 105.90, 105.41, 105.90, 105.59, 105.60, 22950, 24.24, 8, 22700, 98.91
719GS2060, GS, 21-Jul-2026, 98.00, 99.95, 99.95, 99.95, 99.95, 99.95, 99.95, 1, 0.00, 1, 1, 100.00
724GS2055, GS, 21-Jul-2026, 100.71, 101.88, 101.88, 100.60, 100.90, 101.03, 101.25, 3136, 3.18, 25, 2712, 86.48
725GS2063, GS, 21-Jul-2026, 97.86, 97.95, 97.97, 97.61, 97.61, 97.74, 97.82, 148206, 144.98, 87, 145913, 98.45
726GS2032, GS, 21-Jul-2026, 105.75, 106.45, 106.45, 105.25, 105.25, 105.25, 105.25, 1789, 1.88, 2, 1788, 99.94
726GS2033, GS, 21-Jul-2026, 106.30, 106.38, 106.38, 106.00, 106.00, 106.00, 106.37, 14187, 15.09, 6, 14187, 100.00
734GS2064, GS, 21-Jul-2026, 99.79, 100.00, 100.00, 99.86, 99.90, 99.89, 99.90, 29678, 29.65, 18, 29678, 100.00
736GS2052, GS, 21-Jul-2026, 101.05, 102.00, 102.00, 102.00, 102.00, 102.00, 102.00, 100, 0.10, 1, 100, 100.00
737GS2028, GS, 21-Jul-2026, 104.42, 105.00, 107.50, 105.00, 105.00, 105.00, 105.97, 9415, 9.98, 13, 8500, 90.28
738GS2027, GS, 21-Jul-2026, 101.75, 103.00, 103.00, 101.60, 101.99, 101.98, 101.86, 40720, 41.48, 20, 30266, 74.33
73GS2053, GS, 21-Jul-2026, 99.90, 100.15, 100.15, 99.70, 100.00, 100.00, 100.00, 4650, 4.65, 6, 4650, 100.00
741GS2036, GS, 21-Jul-2026, 104.70, 104.71, 104.71, 104.12, 104.70, 104.59, 104.61, 20000, 20.92, 24, 17400, 87.00
743GS2076, GS, 21-Jul-2026, 100.50, 101.50, 101.50, 100.00, 100.20, 100.00, 100.03, 31176, 31.19, 23, 31176, 100.00
746GS2073, GS, 21-Jul-2026, 101.70, 101.70, 101.70, 101.70, 101.70, 101.70, 101.70, 19, 0.02, 1, 19, 100.00
74GS2062, GS, 21-Jul-2026, 100.53, 101.99, 101.99, 101.50, 101.50, 101.50, 101.94, 1021, 1.04, 5, 1021, 100.00
754GS2036, GS, 21-Jul-2026, 106.30, 106.60, 106.60, 106.25, 106.26, 106.38, 106.40, 679145, 722.61, 223, 659439, 97.10
769GS2043, GS, 21-Jul-2026, 105.40, 105.40, 105.40, 105.40, 105.40, 105.40, 105.40, 103, 0.11, 2, 103, 100.00
771GS2066, GS, 21-Jul-2026, 104.89, 105.50, 105.50, 104.25, 104.79, 104.68, 104.67, 7680, 8.04, 30, 4130, 53.78
772GS2049, GS, 21-Jul-2026, 106.50, 111.00, 111.00, 111.00, 111.00, 111.00, 111.00, 1, 0.00, 1, 1, 100.00
824GS2027, GS, 21-Jul-2026, 105.29, 103.81, 105.35, 103.81, 105.34, 105.34, 105.34, 147, 0.15, 5, 146, 99.32
897GS2030, GS, 21-Jul-2026, 110.31, 111.00, 111.00, 110.00, 110.75, 110.04, 110.42, 1483, 1.64, 10, 1483, 100.00
92GS2030, GS, 21-Jul-2026, 114.16, 114.00, 114.94, 114.00, 114.93, 114.93, 114.92, 9031, 10.38, 21, 9031, 100.00
A2ZINFRA, EQ, 21-Jul-2026, 12.58, 12.50, 13.07, 12.50, 12.99, 12.98, 12.89, 101837, 13.13, 544, 75850, 74.48
AAATECH, EQ, 21-Jul-2026, 92.68, 93.41, 94.00, 91.02, 91.05, 91.16, 92.41, 4778, 4.42, 271, 2951, 61.76
AADHARHFC, EQ, 21-Jul-2026, 510.55, 510.40, 517.35, 505.60, 511.10, 513.50, 513.18, 320557, 1645.04, 31084, 176267, 54.99
AAKAAR, SM, 21-Jul-2026, 69.00, 72.35, 72.35, 72.35, 72.35, 72.35, 72.35, 1600, 1.16, 1, 1600, 100.00
AAKASH, EQ, 21-Jul-2026, 8.98, 9.10, 9.10, 8.96, 8.99, 8.98, 9.01, 27055, 2.44, 165, 17557, 64.89
AARADHYA, SM, 21-Jul-2026, 75.00, 75.10, 75.10, 75.05, 75.05, 75.05, 75.08, 2400, 1.80, 2, 2400, 100.00
AAREYDRUGS, BE, 21-Jul-2026, 76.01, 75.20, 77.53, 75.20, 77.53, 77.53, 77.28, 8592, 6.64, 35, -, -
AARNAV, EQ, 21-Jul-2026, 31.52, 31.20, 31.20, 29.22, 30.05, 30.73, 30.40, 102306, 31.10, 1447, 44947, 43.93
AARON, EQ, 21-Jul-2026, 115.98, 115.98, 123.60, 115.81, 121.00, 119.95, 120.38, 27483, 33.08, 438, 16737, 60.90
AARTECH, BE, 21-Jul-2026, 48.41, 48.17, 49.25, 47.00, 47.12, 47.48, 47.63, 14121, 6.73, 106, -, -
AARTIDRUGS, EQ, 21-Jul-2026, 418.00, 418.00, 428.90, 416.75, 428.70, 426.90, 424.71, 149206, 633.69, 4877, 85926, 57.59
AARTIIND, EQ, 21-Jul-2026, 495.40, 495.00, 502.25, 493.45, 498.05, 499.50, 497.70, 542479, 2699.91, 16764, 242475, 44.70
AARTIPHARM, EQ, 21-Jul-2026, 697.95, 697.85, 707.80, 695.80, 701.00, 702.35, 701.63, 82742, 580.54, 8107, 35783, 43.25
AARTISURF, EQ, 21-Jul-2026, 391.75, 398.00, 403.00, 387.00, 400.35, 399.05, 395.58, 11790, 46.64, 696, 7274, 61.70
AARVI, EQ, 21-Jul-2026, 156.50, 159.95, 163.00, 154.26, 162.00, 161.27, 160.35, 81768, 131.12, 2680, 40138, 49.09
AASTHA, EQ, 21-Jul-2026, 107.55, 117.92, 129.06, 115.50, 129.06, 129.05, 128.29, 10338553, 13263.12, 13014, 3677600, 35.57
AAVAS, EQ, 21-Jul-2026, 1497.40, 1495.50, 1529.90, 1483.00, 1523.90, 1521.70, 1514.02, 75525, 1143.46, 14338, 34029, 45.06
ABAN, BE, 21-Jul-2026, 14.99, 15.03, 15.30, 14.99, 15.25, 15.21, 15.18, 34891, 5.30, 230, -, -
ABANSENT, BE, 21-Jul-2026, 28.21, 28.00, 28.38, 26.80, 27.60, 27.60, 27.28, 11610, 3.17, 48, -, -
ABB, EQ, 21-Jul-2026, 7517.00, 7525.50, 7633.00, 7492.50, 7511.00, 7532.00, 7547.67, 254098, 19178.48, 28547, 102543, 40.36
ABBOTINDIA, EQ, 21-Jul-2026, 28275.00, 28395.00, 28835.00, 28165.00, 28775.00, 28800.00, 28559.75, 16852, 4812.89, 6120, 10696, 63.47
ABCAPITAL, EQ, 21-Jul-2026, 401.15, 401.35, 409.90, 400.75, 409.90, 409.05, 408.11, 3358646, 13707.09, 57993, 1714459, 51.05
ABCOTS, EQ, 21-Jul-2026, 202.47, 203.00, 209.90, 201.01, 203.10, 203.71, 204.66, 87860, 179.81, 2145, 34424, 39.18
ABDL, EQ, 21-Jul-2026, 626.35, 629.00, 630.95, 618.00, 619.75, 619.40, 621.85, 125100, 777.93, 7656, 66625, 53.26
ABFRL, EQ, 21-Jul-2026, 57.28, 57.60, 57.75, 57.01, 57.38, 57.41, 57.33, 1625799, 932.00, 10261, 1021843, 62.85
ABHAPOWER, SM, 21-Jul-2026, 25.95, 25.95, 26.25, 25.50, 25.50, 25.50, 26.04, 8000, 2.08, 5, 8000, 100.00
ABINFRA, EQ, 21-Jul-2026, 10.14, 10.11, 10.50, 10.06, 10.39, 10.32, 10.22, 1081297, 110.56, 1952, 245543, 22.71
ABLBL, EQ, 21-Jul-2026, 95.36, 95.37, 95.88, 94.60, 94.60, 94.89, 95.11, 196562, 186.96, 3157, 117446, 59.75
ABMINTLLTD, EQ, 21-Jul-2026, 42.82, 47.10, 47.10, 43.10, 44.00, 44.65, 45.92, 13978, 6.42, 136, 7496, 53.63
ABMKNO, EQ, 21-Jul-2026, 194.04, 200.00, 200.80, 193.50, 198.00, 195.79, 197.39, 772, 1.52, 36, 440, 56.99
ABREL, EQ, 21-Jul-2026, 1441.80, 1446.90, 1449.90, 1435.10, 1446.90, 1445.30, 1443.26, 65296, 942.39, 4866, 26647, 40.81
ABSL10BANK, EQ, 21-Jul-2026, 172.96, 174.17, 179.99, 171.90, 171.90, 172.99, 172.20, 67004, 115.38, 39, 66471, 99.20
ABSLAMC, EQ, 21-Jul-2026, 1118.60, 1126.90, 1126.90, 1038.10, 1045.60, 1043.10, 1075.34, 873489, 9392.98, 56558, 365796, 41.88
ABSLBANETF, EQ, 21-Jul-2026, 59.49, 59.49, 59.68, 59.27, 59.49, 59.38, 59.39, 9338, 5.55, 204, 6612, 70.81
ABSLLIQUID, EQ, 21-Jul-2026, 1000.00, 1000.00, 1000.01, 999.99, 1000.00, 1000.00, 1000.00, 4954, 49.54, 14, 4587, 92.59
ABSLMSCIN, EQ, 21-Jul-2026, 29.61, 29.68, 29.68, 29.54, 29.57, 29.59, 29.56, 3295, 0.97, 12, 3295, 100.00
ABSLNN50ET, EQ, 21-Jul-2026, 76.06, 75.49, 76.65, 75.29, 76.51, 76.36, 76.29, 19905, 15.19, 168, 10331, 51.90
ABSLPSE, EQ, 21-Jul-2026, 10.38, 10.38, 10.42, 10.33, 10.41, 10.39, 10.39, 105053, 10.92, 278, 89572, 85.26
ABSMARINE, ST, 21-Jul-2026, 227.20, 222.65, 228.00, 219.00, 219.00, 219.90, 221.88, 53500, 118.71, 85, 51000, 95.33
ACC, EQ, 21-Jul-2026, 1381.40, 1381.10, 1395.70, 1378.10, 1389.10, 1387.80, 1388.52, 230169, 3195.94, 17852, 78983, 34.32
ACCELYA, EQ, 21-Jul-2026, 1158.90, 1153.40, 1162.30, 1141.60, 1145.00, 1148.50, 1151.91, 5477, 63.09, 751, 3604, 65.80
ACCENTMIC, SM, 21-Jul-2026, 527.55, 528.05, 528.05, 507.00, 510.00, 509.55, 517.73, 63500, 328.76, 110, 48500, 76.38
ACCPL, ST, 21-Jul-2026, 164.10, 162.00, 163.45, 162.00, 163.45, 163.45, 162.73, 2400, 3.91, 2, 2400, 100.00
ACCURACY, BE, 21-Jul-2026, 4.90, 4.90, 5.04, 4.90, 5.02, 5.01, 5.00, 29157, 1.46, 157, -, -
ACE, EQ, 21-Jul-2026, 991.60, 1010.00, 1081.80, 1006.20, 1037.00, 1035.50, 1051.52, 5917072, 62219.15, 191879, 945546, 15.98
ACEINTEG, EQ, 21-Jul-2026, 19.99, 20.00, 20.00, 19.15, 19.58, 19.56, 19.38, 9757, 1.89, 108, 7400, 75.84
ACI, EQ, 21-Jul-2026, 566.90, 566.90, 604.25, 562.90, 589.95, 588.45, 590.49, 1416274, 8362.97, 46553, 661906, 46.74
ACL, EQ, 21-Jul-2026, 49.02, 49.80, 49.80, 48.27, 49.00, 48.89, 48.98, 10263, 5.03, 156, 7494, 73.02
ACMESOLAR, EQ, 21-Jul-2026, 377.55, 378.95, 381.75, 371.15, 372.80, 373.10, 375.55, 752502, 2826.05, 22202, 330979, 43.98
ACSTECH, EQ, 21-Jul-2026, 41.65, 41.10, 41.98, 39.75, 40.20, 40.12, 40.83, 447948, 182.90, 743, 316376, 70.63
ACTIVEINFR, SM, 21-Jul-2026, 179.80, 180.00, 180.00, 180.00, 180.00, 180.00, 180.00, 600, 1.08, 1, 600, 100.00
ACUTAAS, EQ, 21-Jul-2026, 3656.20, 3656.30, 3700.00, 3649.00, 3672.30, 3677.00, 3678.60, 179912, 6618.25, 14292, 111464, 61.95
ADANIENSOL, EQ, 21-Jul-2026, 1729.50, 1736.00, 1789.00, 1718.60, 1737.10, 1741.60, 1750.84, 3706827, 64900.66, 110614, 828544, 22.35
ADANIENT, EQ, 21-Jul-2026, 3183.30, 3175.20, 3213.50, 3170.00, 3180.00, 3182.70, 3193.72, 951463, 30387.07, 47560, 449151, 47.21
ADANIGREEN, EQ, 21-Jul-2026, 1530.00, 1531.00, 1558.70, 1523.30, 1540.90, 1541.90, 1542.46, 1845646, 28468.42, 45004, 458259, 24.83
ADANIPORTS, EQ, 21-Jul-2026, 1844.00, 1840.00, 1857.40, 1833.00, 1845.60, 1846.50, 1844.61, 1372166, 25311.04, 45695, 739460, 53.89
ADANIPOWER, EQ, 21-Jul-2026, 219.97, 220.29, 222.50, 219.23, 220.33, 220.37, 220.83, 19049374, 42066.11, 88340, 7032297, 36.92
ADDICTIVE, SM, 21-Jul-2026, 39.55, 40.00, 41.45, 38.45, 41.45, 40.90, 40.05, 6000, 2.40, 12, 5000, 83.33
ADFFOODS, EQ, 21-Jul-2026, 300.50, 302.00, 304.00, 296.65, 304.00, 302.20, 299.67, 82929, 248.52, 2561, 45507, 54.87
ADISOFT, SM, 21-Jul-2026, 185.60, 184.10, 185.40, 182.40, 182.40, 182.70, 184.26, 27200, 50.12, 21, 23200, 85.29
ADL, EQ, 21-Jul-2026, 72.25, 71.90, 72.00, 68.05, 72.00, 71.22, 70.53, 362, 0.26, 29, 224, 61.88
ADOR, EQ, 21-Jul-2026, 1455.30, 1455.30, 1587.00, 1385.00, 1570.00, 1507.20, 1499.45, 405461, 6079.69, 27404, 88234, 21.76
ADROITINFO, EQ, 21-Jul-2026, 9.23, 9.30, 9.30, 9.02, 9.10, 9.12, 9.19, 53781, 4.94, 145, 49420, 91.89
ADSL, EQ, 21-Jul-2026, 118.58, 118.60, 120.49, 117.52, 118.02, 118.35, 118.65, 117398, 139.29, 2384, 39742, 33.85
ADVAIT, EQ, 21-Jul-2026, 2232.80, 2251.00, 2264.00, 2201.00, 2250.00, 2251.70, 2236.98, 25985, 581.28, 3642, 14288, 54.99
ADVANCE, EQ, 21-Jul-2026, 113.10, 113.11, 114.28, 109.82, 111.50, 111.21, 111.35, 173983, 193.72, 1753, 106554, 61.24
ADVANIHOTR, EQ, 21-Jul-2026, 51.75, 52.00, 52.29, 51.53, 52.00, 52.01, 51.87, 9938, 5.16, 246, 7327, 73.73
ADVENTHTL, EQ, 21-Jul-2026, 148.46, 149.55, 149.78, 145.00, 145.25, 145.44, 146.11, 81468, 119.04, 1689, 51467, 63.17
ADVENZYMES, EQ, 21-Jul-2026, 319.05, 319.05, 325.00, 317.30, 322.00, 321.35, 321.56, 92915, 298.78, 3532, 49421, 53.19
AEGISLOG, EQ, 21-Jul-2026, 1383.90, 1383.90, 1389.10, 1290.10, 1320.70, 1313.50, 1332.02, 1593702, 21228.43, 53785, 496783, 31.17
AEGISVOPAK, EQ, 21-Jul-2026, 281.02, 281.50, 291.00, 276.03, 286.84, 288.45, 285.48, 3392928, 9686.21, 43138, 1449742, 42.73
AEPL, EQ, 21-Jul-2026, 15.93, 15.71, 16.22, 14.76, 14.80, 15.29, 15.41, 38042, 5.86, 165, 32743, 86.07
AEQUS, EQ, 21-Jul-2026, 240.37, 240.30, 240.30, 235.50, 239.95, 238.50, 237.18, 1460171, 3463.27, 15199, 527311, 36.11
AEROENTER, EQ, 21-Jul-2026, 120.34, 121.19, 122.10, 117.70, 120.90, 119.50, 119.65, 377015, 451.09, 4125, 174537, 46.29
AEROFLEX, EQ, 21-Jul-2026, 406.25, 406.55, 415.75, 405.05, 413.80, 413.40, 411.41, 721291, 2967.44, 11947, 248838, 34.50
AERON, SM, 21-Jul-2026, 80.90, 80.70, 80.70, 80.70, 80.70, 80.70, 80.70, 1000, 0.81, 1, 1000, 100.00
AERONEU, EQ, 21-Jul-2026, 89.34, 90.40, 92.00, 88.56, 91.00, 89.64, 90.09, 50733, 45.71, 900, 6995, 13.79
AEROPLANE, EQ, 21-Jul-2026, 193.07, 194.00, 197.70, 184.50, 186.00, 186.05, 192.10, 795916, 1528.94, 6790, 558106, 70.12
AESTHETIK, SM, 21-Jul-2026, 73.00, 71.40, 72.70, 70.00, 72.70, 72.70, 70.68, 12000, 8.48, 6, 11000, 91.67
AETHER, EQ, 21-Jul-2026, 1450.60, 1457.60, 1460.00, 1439.90, 1450.00, 1449.70, 1453.02, 108653, 1578.75, 10421, 44935, 41.36
AFCONS, EQ, 21-Jul-2026, 295.95, 292.25, 297.65, 289.00, 290.35, 289.95, 292.24, 476756, 1393.25, 10144, 201595, 42.28
AFFLE, EQ, 21-Jul-2026, 1518.30, 1510.00, 1535.00, 1505.20, 1533.00, 1529.40, 1520.31, 105237, 1599.92, 11857, 49352, 46.90
AFFORDABLE, BE, 21-Jul-2026, 191.44, 188.00, 196.50, 182.06, 196.25, 196.02, 192.05, 28661, 55.04, 361, -, -
AFIL, EQ, 21-Jul-2026, 9.70, 9.73, 9.74, 9.50, 9.72, 9.63, 9.61, 1056955, 101.54, 616, 954512, 90.31
AFSL, EQ, 21-Jul-2026, 201.09, 201.19, 202.10, 201.02, 201.89, 201.39, 201.63, 1700, 3.43, 61, 1147, 67.47
AGARIND, EQ, 21-Jul-2026, 502.65, 505.15, 520.20, 492.45, 493.00, 495.65, 499.82, 20748, 103.70, 1468, 8906, 42.92
AGARWALEYE, EQ, 21-Jul-2026, 484.70, 485.90, 491.45, 482.55, 486.00, 485.80, 485.65, 62343, 302.77, 5849, 41244, 66.16
AGARWALTUF, SM, 21-Jul-2026, 142.25, 143.95, 143.95, 138.00, 139.25, 139.95, 140.96, 21600, 30.45, 18, 14400, 66.67
AGI, EQ, 21-Jul-2026, 695.65, 694.90, 699.95, 684.05, 686.00, 686.40, 690.25, 43571, 300.75, 2344, 24357, 55.90
AGIIL, EQ, 21-Jul-2026, 334.25, 333.05, 335.60, 327.25, 328.35, 328.10, 332.58, 2624457, 8728.55, 11639, 1457502, 55.54
AGL, EQ, 21-Jul-2026, 12.90, 13.02, 13.20, 12.61, 13.10, 13.10, 13.01, 5005195, 651.19, 11335, 3207826, 64.09
AGRITECH, BE, 21-Jul-2026, 109.13, 110.00, 113.99, 110.00, 113.00, 111.01, 111.08, 2438, 2.71, 44, -, -
AGROPHOS, EQ, 21-Jul-2026, 29.86, 30.20, 30.20, 29.50, 29.95, 29.94, 29.80, 4135, 1.23, 57, 2621, 63.39
AGUL, SM, 21-Jul-2026, 54.00, 55.90, 55.90, 55.90, 55.90, 55.90, 55.90, 2000, 1.12, 1, 2000, 100.00
AHCL, EQ, 21-Jul-2026, 15.00, 14.97, 15.72, 14.89, 15.32, 15.37, 15.40, 5460317, 840.89, 7893, 1531899, 28.06
AHLADA, EQ, 21-Jul-2026, 38.67, 38.67, 38.78, 37.31, 37.70, 37.74, 37.92, 6237, 2.37, 132, 4422, 70.90
AHLEAST, EQ, 21-Jul-2026, 151.50, 151.52, 152.00, 151.50, 151.50, 151.50, 151.50, 1087, 1.65, 24, 1041, 95.77
AHLUCONT, EQ, 21-Jul-2026, 844.70, 851.60, 852.00, 838.00, 841.00, 844.80, 843.27, 15624, 131.75, 2307, 7414, 47.45
AHLWEST, BE, 21-Jul-2026, 560.00, 575.00, 575.00, 550.00, 560.00, 560.00, 569.21, 264, 1.50, 15, -, -
AIAENG, EQ, 21-Jul-2026, 4657.50, 4678.00, 4711.50, 4638.00, 4689.50, 4681.50, 4674.71, 31494, 1472.25, 7370, 16623, 52.78
AIIL, EQ, 21-Jul-2026, 551.95, 561.00, 574.00, 543.05, 563.90, 558.55, 554.63, 1525727, 8462.14, 39757, 319533, 20.94
AILIMITED, ST, 21-Jul-2026, 39.75, 41.50, 41.65, 41.50, 41.65, 41.65, 41.52, 10500, 4.36, 5, 10500, 100.00
AIMTRON, SM, 21-Jul-2026, 1343.60, 1350.00, 1350.00, 1320.00, 1320.00, 1325.30, 1333.76, 21600, 288.09, 100, 14000, 64.81
AIRAN, EQ, 21-Jul-2026, 15.29, 15.12, 15.50, 15.12, 15.47, 15.40, 15.36, 19057, 2.93, 197, 15736, 82.57
AIROLAM, EQ, 21-Jul-2026, 89.91, 89.91, 89.99, 86.40, 87.10, 87.37, 87.58, 4525, 3.96, 97, 3711, 82.01
AISL, SM, 21-Jul-2026, 55.95, 57.50, 57.50, 57.50, 57.50, 57.50, 57.50, 600, 0.35, 1, 600, 100.00
AJANTPHARM, EQ, 21-Jul-2026, 3469.00, 3469.00, 3598.80, 3454.00, 3572.00, 3575.30, 3544.03, 204685, 7254.09, 26800, 72259, 35.30
AJAXENGG, EQ, 21-Jul-2026, 593.85, 591.00, 592.65, 577.00, 588.00, 588.80, 584.10, 61137, 357.10, 4518, 22472, 36.76
AJMERA, EQ, 21-Jul-2026, 129.89, 129.89, 130.84, 125.50, 126.00, 125.77, 127.07, 338788, 430.50, 4254, 214690, 63.37
AJOONI, EQ, 21-Jul-2026, 4.20, 4.24, 4.30, 4.20, 4.25, 4.24, 4.24, 457244, 19.41, 404, 375233, 82.06
AKANKSHA, ST, 21-Jul-2026, 91.00, 88.35, 88.35, 88.35, 88.35, 88.35, 88.35, 1000, 0.88, 1, 1000, 100.00
AKASH, EQ, 21-Jul-2026, 27.82, 27.50, 27.90, 26.92, 26.96, 27.02, 27.36, 3726, 1.02, 67, 3076, 82.56
AKCAPIT, EQ, 21-Jul-2026, 1829.70, 1841.30, 1841.30, 1773.70, 1790.00, 1790.40, 1796.88, 4041, 72.61, 654, 2411, 59.66
AKG, EQ, 21-Jul-2026, 9.99, 9.97, 10.16, 9.32, 9.36, 9.38, 9.56, 78494, 7.51, 402, 61603, 78.48
AKI, EQ, 21-Jul-2026, 4.67, 4.67, 4.73, 4.60, 4.63, 4.60, 4.66, 142116, 6.62, 237, 104690, 73.67
